RNAcentral_id	GR	logFC_tumor_vs_normal_FC	P.Value_tumor_vs_normal_FC	adj.P.Val_tumor_vs_normal_FC	logFC_tumor_vs_normal_salmon	P.Value_tumor_vs_normal_salmon	adj.P.Val_tumor_vs_normal_salmon	gene_type	RNA_type	ENSEMBL	GENCODE	NONCODE	ENA	GENECARDS	LNCBOOK	LNCIPEDIA	HGNC	REFSEQ	SNOPY	SRPDB	SILVA	LNCRNADB	GTRNADB	TMRNA_WEB
URS0000EFC7C8	chr11_79402030_79402099_70_-	0.7157666424337155	0.10764141746932836	0.19335587952823796	0.7270979950906709	0.1812550272806411	0.28903300403524973	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000259C2E	chr13_91350618_91350677_60_+	0.6110316682524637	0.10809986311629878	0.193968089530769	0.7474682545418787	0.06893698589965624	0.14423672851922045	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006CFD5E	chr11_93721797_93721866_70_+	0.7149819074140149	0.10915945373064499	0.19565645565416695	0.7214253914774931	0.0920501959181152	0.1760287601356989	snoRNA	snoRNA	ENSG00000273885.1	AP003499.3	NA	NA	ENSG00000273885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000361AEA	chr6_71403594_71403616_23_-	-1.0595929681936838	0.10968862646209843	0.19639147126601553	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	MIR30A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000032AA22	chr13_91350605_91350688_84_+	0.6058525213760477	0.11016149351819007	0.19702418960032042	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000284536.1	MIR17	NA	mir-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000282AB2	chr6_28719704_28719775_72_+	0.6889819540646305	0.11043155912025548	0.19729321883997974	0.6752018557250841	0.1190778830726271	0.2108188202258573	tRNA	tRNA	NA	NA	NA	tRNA-Ala-AGC-2-1, tRNA-Ala-AGC-2-2	TRA-AGC2-1, TRA-AGC2-2, TRA-AGC7-1	NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Ala-AGC-7-1	NA
URS0000EFD067	chr13_91350617_91350677_61_+	0.6056324802815274	0.11064154630569467	0.19745444789836636	0.17293064886921172	0.7231303704006757	0.799086359316491	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000015A6F8	chr16_3184133_3184206_74_-	0.8577550452876153	0.1108711795233892	0.19765035138818246	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	TRP-TGG3-4, TRP-TGG3-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000521091	chr16_3184135_3184206_72_-	0.8571201659082752	0.11119109594878707	0.1978567315794361	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	TRP-TGG3-4, TRP-TGG3-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000071DF37	chr6_27553413_27553494_82_-	0.5306668899960783	0.11122691945065935	0.1978567315794361	NA	NA	NA	tRNA	tRNA	NA	NA	NA	tRNA-Ser-AGA-4-1	TRS-AGA4-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00003E2EF2	chr13_91350606_91350687_82_+	0.6035724008047607	0.11152146621562509	0.19816691572151482	-0.3697357089289257	0.26101082558777833	0.3788195395293114	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000605E00	chr1_198858925_198858947_23_-	0.650578257866905	0.1118624232926684	0.19855881163574834	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	MIR181B1, MIR181B2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002A6C58	chr1_629500_629571_72_-	-0.5746447840839588	0.1142729020994722	0.2026193715720749	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF346975, MT-TQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EC8040	chr1_629501_629570_70_-	-0.5735151301223826	0.11489149529668871	0.2031237210836212	-1.379685379060217	0.4112123419417537	0.5353408171201658	tRNA	tRNA	NA	NA	NA	NA	AF346975, MT-TQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000043D1A9	chr6_71403595_71403616_22_-	-1.0505923468886103	0.11492069780667788	0.2031237210836212	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	MIR30A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002E0A2C	chr1_92837289_92837383_95_+	-0.49858044892368714	0.11492688403336482	0.2031237210836212	-0.52090876734096	0.0720986717807282	0.14763738127686218	snoRNA	snoRNA	ENSG00000206680.1	SNORD21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000077962E	chr1_629500_629570_71_-	-0.5730512871811833	0.1152049793254365	0.20339722795251047	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF346975, MT-TQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005FDE70	chr16_67202327_67202348_22_-	-0.5916399153925855	0.11639899383413994	0.2051963050290922	-0.5647273235951555	0.13084666226088512	0.22766818863748656	miRNA	miRNA	NA	NA	NA	NA	MIR328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000726168	chr16_67202312_67202395_84_-	-0.590600739442003	0.11672173081703364	0.2051963050290922	-0.7052164601541007	0.046511262575962525	0.10528668891573606	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075CB46	chr16_67202321_67202395_75_-	-0.590600739442003	0.11672173081703364	0.2051963050290922	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000207948.3	MIR328	NA	mir-328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFE30B	chr16_67202326_67202388_63_-	-0.590600739442003	0.11672173081703364	0.2051963050290922	NA	NA	NA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000416117	chr11_76235513_76235587_75_+	0.8483581694161071	0.11817624372464308	0.2075320829626586	0.5244208242000443	0.4211154330792911	0.543567438442773	tRNA	tRNA	NA	NA	NA	NA	TRP-AGG1-1, TRP-AGG2-1, TRP-AGG2-2, TRP-AGG2-3, TRP-AGG2-4, TRP-AGG2-5, TRP-AGG2-6, TRP-AGG2-7, TRP-AGG2-8, TRP-TGG3-4, TRP-TGG3-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000433C6	chr1_629499_629570_72_-	-0.5604718865859764	0.11935715991350024	0.20916042156999137	NA	NA	NA	tRNA	tRNA	NA	NA	NA	NA	AF346975, MT-TQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000A75D2	chr1_629499_629570_72_+	-0.5604718865859764	0.11935715991350024	0.20916042156999137	-0.12076708630504518	0.8965196468651336	0.9218450606183861	tRNA	tRNA	NA	NA	NA	NA	AM711904-001, AM711904-006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000384021	chr7_100094002_100094023_22_-	-0.5072142521356904	0.1195608265870299	0.20929490768791115	-0.38179482847682067	0.2209987712538221	0.33518146973496354	miRNA	miRNA	NA	NA	NA	NA	MIR106B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075ABAA	chr15_25080141_25080234_94_+	-0.8404073937969616	0.11993470030493594	0.20972674528402901	NA	NA	NA	snoRNA	snoRNA	NA	NA	NA	NA	SNORD116-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002D40C8	chr14_20684016_20684087_72_+	0.836768551407773	0.12014755694649716	0.20987639979319261	NA	NA	NA	tRNA	tRNA	NA	NA	NA	tRNA-Pro-TGG-3-2, tRNA-Pro-TGG-3-3, tRNA-Pro-TGG-3-4, tRNA-Pro-TGG-3-5, tRNA-Pro-TGG-3-1	TRP-TGG3-1, TRP-TGG3-2, TRP-TGG3-3, TRP-TGG3-4, TRP-TGG3-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000ABD85F	chr3_52691378_52691444_67_+	0.4890227227424351	0.12057620954107647	0.2104022958023652	NA	NA	NA	snoRNA	snoRNA	NA	NA	NA	NA	SNORD19C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002337B8	chr1_629490_629570_81_-	-0.5588695422115761	0.12090352731318453	0.21054854101478931	-0.0315088750058754	0.9583132454341272	0.9657420302824538	tRNA	tRNA	NA	NA	NA	NA	AF346975, MT-TQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006BC7F5	chr15_25080142_25080233_92_+	-0.8386165862818836	0.12091538407580685	0.21054854101478931	-1.0971220899806153	0.15780263575933265	0.2596752234014335	snoRNA	snoRNA	ENSG00000206621.1	SNORD116-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002CBE8B	chr14_104117418_104117497_80_+	0.6919067125757579	0.12147117315346634	0.21106000949457412	1.120575244574149	0.47191352010627774	0.5923328321333969	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR203A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075A5EE	chr14_104117418_104117503_86_-	0.6919067125757579	0.12147117315346634	0.21106000949457412	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000283165.1	MIR203B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000064E10F	chr6_144216547_144216629_83_+	0.602425540981256	0.12159309218911184	0.21106000949457412	0.31538220224942126	0.3944508250709279	0.5197899215185505	tRNA	tRNA	NA	NA	NA	tRNA-Leu-TAA-1-1	TRL-TAA1-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000BE495	chr17_30117131_30117153_23_+	0.5115212731642416	0.12242315260792913	0.2122773697691642	0.5934117332723909	0.045772055151552415	0.10387174610452045	miRNA	miRNA	NA	NA	NA	NA	MIR423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00003E47B1	chr3_188688794_188688815_22_+	-0.47486699362890805	0.1232866834973797	0.21335689684773773	-0.2689771697559671	0.3662205001431591	0.48936953763623314	miRNA	miRNA	NA	NA	NA	NA	MIR28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000305D7E	chr16_636735_636806_72_-	0.6329364512859423	0.12330450133165194	0.21335689684773773	0.9678753413331114	0.06951656773816813	0.1447599007819977	tRNA	tRNA	NA	NA	NA	TRG1	TRG-CCC2-1, TRG-CCC2-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_008113_DQ581032	NA	-0.5325672626740587	0.12354134099198573	0.2135078563860619	-0.05757238255132968	0.9006137448379935	0.9250096024859753	piRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006C8EDF	chr12_124939966_124940037_72_+	-0.5116650135834768	0.12365069911988423	0.2135078563860619	-1.6419412156341506	0.029785228775004148	0.07405616990506496	tRNA	tRNA	NA	NA	NA	tRNA-Ala-TGC-4-1	TRA-TGC4-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFE66D	chr7_130877466_130877530_65_-	0.5209624265603585	0.12385068762178049	0.21362948105472387	0.22402692260244006	0.540070457606886	0.6509458495659155	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFE28C	chr9_94175961_94176033_73_+	-0.5311946965730971	0.12414293509332826	0.21380435972252	-0.624705681574274	0.05340779575519513	0.11796382072142614	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00001DF052	chr9_94175956_94176037_82_+	-0.5305956540611589	0.12444791124615788	0.21380435972252	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIRLET7A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00005EB5B7	chr9_94175957_94176036_80_+	-0.5305956540611589	0.12444791124615788	0.21380435972252	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000199165.3	MIRLET7A1	NA	let-7a-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000D56C46	chr9_94175962_94176034_73_+	-0.5305481205014253	0.12447070062681576	0.21380435972252	0.19186438989307142	0.47597760609166306	0.5949720076145788	misc_RNA	misc_RNA	NA	NA	NA	NA	5ZAL_C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075A82F	chr15_25097662_25097755_94_+	0.6729159378555429	0.12495972799277297	0.2141981200208759	NA	NA	NA	snoRNA	snoRNA	NA	NA	NA	NA	SNORD116-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000071037B	chr15_25097663_25097754_92_+	0.6729159378555429	0.12495972799277297	0.2141981200208759	0.48596684173676774	0.25573199969646293	0.37315527788943703	snoRNA	snoRNA	ENSG00000252326.1	SNORD116-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000237CBD	chr12_62603747_62603768_22_+	-0.9070798203942001	0.12543375834960585	0.21475681680896774	-0.9771702082960338	0.09372559440471546	0.17805906243902103	miRNA	miRNA	NA	NA	NA	NA	MIRLET7I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000185C0B	chr19_12706449_12706518_70_-	0.9507192561364382	0.12565226855433267	0.21475681680896774	0.8999705735522496	0.24960932632050492	0.3667353716976744	snoRNA	snoRNA	ENSG00000209702.1	SNORD41	NA	U41 small nuclear RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000038F4B2	chr12_98504252_98504323_72_+	0.5335057085909223	0.12587188571016011	0.21475681680896774	1.1408124276335543	0.01431306329905508	0.045225304174097654	tRNA	tRNA	NA	NA	NA	tRNA-Trp-CCA-4-1	TRW-CCA4-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFEFA1	chr1_207802450_207802512_63_-	0.5116219815756899	0.1263330134200564	0.21475681680896774	NA	NA	NA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFEA48	chr22_46112751_46112820_70_+	-0.5350471953459977	0.12646142354004958	0.21475681680896774	0.024555829932610962	0.9476886180006833	0.9586518293213228	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004BC34C	chr22_46112749_46112822_74_+	-0.5345906976546804	0.12669120938141645	0.21475681680896774	0.1619257237442886	0.5533471836477191	0.6608214397892708	precursor_RNA	precursor_RNA	ENSG00000283990.1	MIRLET7A3	NA	let-7a-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000150A7D	chr7_130877459_130877539_81_-	0.5186480566329994	0.12672569384318977	0.21475681680896774	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000283797.1	MIR29B1	NA	mir-29b-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000699FB5	chr22_46112746_46112824_79_+	-0.5343834807785317	0.1268303129635442	0.21475681680896774	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIRLET7A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00003D8A8C	chr7_130877465_130877535_71_-	0.5185168781014537	0.12685332100115504	0.21475681680896774	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR29B1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004F9744	chr7_100093571_100093592_22_-	-0.5415943469453222	0.12696444306602503	0.21475681680896774	-0.6072999084365467	0.09539749628964421	0.17862494161229678	miRNA	miRNA	NA	NA	NA	NA	MIR25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000C85B2	chr7_100093560_100093643_84_-	-0.5414867861538095	0.12696808104555554	0.21475681680896774	-0.5855803844665548	0.09797135674533039	0.1830047486904088	precursor_RNA	precursor_RNA	ENSG00000207547.1	MIR25	NA	mir-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFC8B7	chr7_100093570_100093630_61_-	-0.5414420515407237	0.1270408595706994	0.21475681680896774	-0.585631470844092	0.07884512277536451	0.15838644972534593	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000D4F78B	chr12_62603747_62603767_21_+	-0.9059258133528125	0.12719736019227915	0.21475681680896774	NA	NA	NA	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000475C77	chr11_122146520_122146595_76_-	-0.5331793322839857	0.12735833082973147	0.21475681680896774	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIRLET7A2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00003F0B88	chr11_122146522_122146593_72_-	-0.5331740520975039	0.12736560219375193	0.21475681680896774	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000198975.2	MIRLET7A2	NA	let-7a-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFEF97	chr11_122146522_122146589_68_-	-0.5331012649857332	0.1274073260692324	0.21475681680896774	-0.7448856628344043	0.132880763294447	0.23076621106478393	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002FF67B	chr16_636731_636806_76_+	0.6238523305157786	0.1274996504887686	0.21475681680896774	NA	NA	NA	tRNA	tRNA	NA	NA	NA	tRNA-Gly-GGG	AE006464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_001346_DQ571858	NA	0.657472271977138	0.12817415019068962	0.21567262618821142	0.7626488609252169	0.08540264963115937	0.16641629799647759	piRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000072632B	chr10_98395218_98395307_90_-	-0.567412297400204	0.13179797872270368	0.22154420684377002	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000284415.1	MIR1287	NA	mir-1287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00003841F3	chr7_100094003_100094023_21_-	-0.4900990809506407	0.13243433718197864	0.2223871914593511	NA	NA	NA	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFCA69	chr10_98395231_98395292_62_-	-0.5638144908442726	0.13323736364241862	0.22350804948763814	-0.8335644968121105	0.04013042691343675	0.09363766279801908	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000416056	chr11_122146568_122146589_22_-	-0.5400549535334083	0.13494524224272847	0.22614299233562932	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	MIRLET7A1, MIRLET7A2, MIRLET7A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075AD75	chr17_12081966_12081986_21_+	0.6914897803386921	0.13648174638327598	0.22848568506195138	NA	NA	NA	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000020CEFD	chr9_4850299_4850373_75_-	-0.4693401966264865	0.13830092234820743	0.23088281758347726	NA	NA	NA	lncRNA	lncRNA	ENSG00000228165.1	AL158147.1	NA	NA	ENSG00000228165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000058D5C7	chr9_4850299_4850373_75_+	-0.4693401966264865	0.13830092234820743	0.23088281758347726	-0.8951184206210248	0.3962045132269676	0.5210203858909546	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR101-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075A0E6	chr9_4850297_4850375_79_+	-0.46927397353267963	0.13833367117797182	0.23088281758347726	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000199065.3	MIR101-2	NA	mir-101-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_020364_DQ597971	NA	1.0325393931182232	0.13932548968161	0.2323030662133214	NA	NA	NA	piRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000003B38D	chr6_26299676_26299748_73_+	0.6538844039645464	0.14050787204298124	0.2340378595948243	NA	NA	NA	tRNA	tRNA	NA	NA	NA	tRNA-Arg	TRR-TCG4-1, TRR-TCG5-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000051BA34	chr1_16514123_16514171_49_-	0.545075275122076	0.14067305837092742	0.23407656231448973	1.614912488345638	0.009426139285981742	0.03286508333426585	snRNA	snRNA	NA	NA	NA	NA	ENSG00000273768, ENSG00000277918, RF00003-025, RF00003-026, RNU1-1, RNU1-2, RNU1-3, RNU1-4, RNVU1-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000FA8B2	chr2_27050782_27050871_90_+	0.6310164555732101	0.14287127874668037	0.23749469622306044	0.9148944611592764	0.061138187707992425	0.13060035402411527	tRNA	tRNA	NA	NA	NA	NA	TRY-GTA2-1, TRY-GTA8-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002B6904	chr13_50049118_50049202_85_-	0.4763430005022107	0.1439229601826152	0.23900197516730357	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR15A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFC1FF	chr9_4850307_4850366_60_+	-0.46181237953831733	0.14417554429911678	0.23918055588455087	NA	NA	NA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000171CD1	chr13_50049119_50049201_83_-	0.4753193260696298	0.14478999855157798	0.23949172838445487	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000283785.1	MIR15A	NA	mir-15a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFE1EB	chr13_50049129_50049188_60_-	0.4753719294141794	0.1448265790889552	0.23949172838445487	0.4787976491048056	0.09494578017530343	0.17862494161229678	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000052456	chr12_62603685_62603771_87_+	-0.4664361245640194	0.1449369977497503	0.23949172838445487	-0.9016594478142175	0.13552060717034187	0.23445580327948878	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIRLET7I	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075B982	chr12_62603686_62603769_84_+	-0.4664454157581277	0.14494405392825105	0.23949172838445487	NA	NA	NA	precursor_RNA	precursor_RNA	ENSG00000199179.3	MIRLET7I	NA	let-7i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004F0321	chr1_146035692_146035763_72_+	0.7589519651334209	0.14539739021026382	0.24000029675347853	0.8386715550422483	0.12074431488184746	0.21294055531488604	tRNA	tRNA	NA	NA	NA	tRNA-Glu-CTC-1-1, tRNA-Glu-CTC-1-2, tRNA-Glu-CTC-1-3, tRNA-Glu-CTC-1-4, tRNA-Glu-CTC-1-5, tRNA-Glu-CTC-1-6, tRNA-Glu-CTC-1-7	TRE-CTC1-1, TRE-CTC1-2, TRE-CTC1-3, TRE-CTC1-4, TRE-CTC1-5, TRE-CTC1-6, TRE-CTC1-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000F11D1	chrX_66018937_66018957_21_+	-0.5709896683903048	0.14577809239819514	0.24038807436462378	NA	NA	NA	miRNA	miRNA	NA	NA	NA	mir-223	MIR223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000632610	chr6_31837076_31837142_67_+	0.6723325146490131	0.14608179988290254	0.24064823976713917	0.8238887795831182	0.08310109944771209	0.16436463896305187	snoRNA	snoRNA	ENSG00000201754.1, ENSG00000265156.1, ENSG00000265707.1, ENSG00000263362.1, ENSG00000266300.1	SNORD52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000D4EF33	chr17_48579904_48579925_22_-	-0.7356586841540143	0.1464490117906838	0.2410123956515345	NA	NA	NA	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000370AC5	chr1_65058434_65058508_75_-	-0.4631127839979374	0.14734180006277228	0.24203857228830514	-1.8398131968972429	0.002772402192250254	0.013734137438679524	precursor_RNA	precursor_RNA	ENSG00000199135.1	MIR101-1	NA	mir-101-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFDDC6	chr1_65058440_65058499_60_-	-0.4629885457116849	0.14743470781025692	0.24203857228830514	-1.118365341115819	0.007662996125997791	0.028579206863352417	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFC52F	chr1_65058441_65058498_58_-	-0.4630108662039003	0.1475128957851708	0.24203857228830514	NA	NA	NA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFC8EF	chr1_9151691_9151756_66_-	-0.4718984645506321	0.14820308944902072	0.2429293185898958	-0.48687330748741964	0.09414933116805427	0.1784914403394362	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFCE2E	chrX_50009772_50009794_23_+	0.5667336630221207	0.14978161640042698	0.24517986314293863	0.5545113605215755	0.14400970548496883	0.24540979773655736	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002C10B3	chr19_51692618_51692639_22_+	0.47785775452626034	0.1498734396895586	0.24517986314293863	0.5228387669490573	0.06944607974335128	0.1447599007819977	miRNA	miRNA	NA	NA	NA	NA	MIR99B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000335D1	chr19_3982507_3982572_66_-	0.7974490928779563	0.15044061470392023	0.2454553187585644	0.5975886617397264	0.3691626422033486	0.49131631542271254	snoRNA	snoRNA	ENSG00000206775.1	SNORD37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFD207	chr19_51692617_51692677_61_+	0.4768984308702642	0.15054239323272464	0.2454553187585644	0.15217948179171437	0.5995007249982289	0.7012802284791944	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000068AEF6	chr19_51692611_51692683_73_+	0.4767661741883895	0.15063722412593522	0.2454553187585644	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	NA	NA	MIR99B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075E904	chr19_51692612_51692681_70_+	0.4767661741883895	0.15063722412593522	0.2454553187585644	-0.34235156906105857	0.39938667581019016	0.5229379496219756	precursor_RNA	precursor_RNA	ENSG00000207550.1	MIR99B	NA	mir-99b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000F0F49	chrX_134546680_134546701_22_-	0.6757986988011311	0.15110278211971015	0.2457887708026608	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	MIR424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFEDDD	chrX_50009734_50009794_61_+	0.5537060468620769	0.151139971858034	0.2457887708026608	NA	NA	NA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
