gene_id	n
hsa_piR_011800_DQ585963	1
hsa_piR_011802_DQ585965	1
hsa_piR_011803_DQ585966	1
hsa_piR_011804_DQ585967	1
hsa_piR_011805_DQ585968	1
hsa_piR_011811_DQ585975	1
hsa_piR_011812_DQ585976	1
hsa_piR_011814_DQ585978	1
hsa_piR_011815_DQ585980	1
hsa_piR_011817_DQ585983	1
hsa_piR_011818_DQ585984	1
hsa_piR_011819_DQ585985	1
hsa_piR_011820_DQ585987	1
hsa_piR_011821_DQ585989	1
hsa_piR_011822_DQ585990	1
hsa_piR_011823_DQ585991	1
hsa_piR_011825_DQ585993	1
hsa_piR_011826_DQ585994	1
hsa_piR_011829_DQ585999	1
hsa_piR_011834_DQ586006	1
hsa_piR_011837_DQ586009	1
hsa_piR_011838_DQ586010	1
hsa_piR_011848_DQ586022	1
hsa_piR_011849_DQ586023	1
hsa_piR_011851_DQ586025	1
hsa_piR_011852_DQ586026	1
hsa_piR_011853_DQ586027	1
hsa_piR_011854_DQ586028	1
hsa_piR_011855_DQ586029	1
hsa_piR_011856_DQ586030	1
hsa_piR_011857_DQ586031	1
hsa_piR_011858_DQ586032	1
hsa_piR_011861_DQ586041	1
hsa_piR_011862_DQ586043	1
hsa_piR_011863_DQ586044	1
hsa_piR_011866_DQ586047	1
hsa_piR_011868_DQ586050	1
hsa_piR_011869_DQ586051	1
hsa_piR_011873_DQ586061	1
hsa_piR_011875_DQ586063	1
hsa_piR_011877_DQ586066	1
hsa_piR_011879_DQ586070	1
hsa_piR_011881_DQ586072	1
hsa_piR_011885_DQ586076	1
hsa_piR_011888_DQ586079	1
hsa_piR_011889_DQ586081	1
hsa_piR_011890_DQ586085	1
hsa_piR_011891_DQ586086	1
hsa_piR_011892_DQ586087	1
hsa_piR_011894_DQ586090	1
hsa_piR_011896_DQ586092	1
hsa_piR_011897_DQ586093	1
hsa_piR_011903_DQ586101	1
hsa_piR_011904_DQ586102	1
hsa_piR_011906_DQ586104	1
hsa_piR_011908_DQ586106	1
hsa_piR_011909_DQ586107	1
hsa_piR_011911_DQ586109	1
hsa_piR_011912_DQ586110	1
hsa_piR_011913_DQ586111	1
hsa_piR_011916_DQ586115	1
hsa_piR_011917_DQ586116	1
hsa_piR_011918_DQ586117	1
hsa_piR_011920_DQ586119	1
hsa_piR_011921_DQ586121	1
hsa_piR_011922_DQ586122	1
hsa_piR_011923_DQ586124	1
hsa_piR_011924_DQ586125	1
hsa_piR_011931_DQ586141	1
hsa_piR_011933_DQ586144	1
hsa_piR_011935_DQ586146	1
hsa_piR_011936_DQ586147	1
hsa_piR_011938_DQ586149	1
hsa_piR_011941_DQ586152	1
hsa_piR_011942_DQ586153	1
hsa_piR_011943_DQ586154	1
hsa_piR_011945_DQ586156	1
hsa_piR_011946_DQ586157	1
hsa_piR_011947_DQ586158	1
hsa_piR_011949_DQ586160	1
hsa_piR_011950_DQ586161	1
hsa_piR_011951_DQ586162	1
hsa_piR_011953_DQ586164	1
hsa_piR_011955_DQ586167	1
hsa_piR_011957_DQ586169	1
hsa_piR_011958_DQ586170	1
hsa_piR_011959_DQ586171	1
hsa_piR_011960_DQ586172	1
hsa_piR_011964_DQ586178	1
hsa_piR_011965_DQ586179	1
hsa_piR_011966_DQ586180	1
hsa_piR_011969_DQ586185	1
hsa_piR_011970_DQ586186	1
hsa_piR_011971_DQ586187	1
hsa_piR_011972_DQ586188	1
hsa_piR_011973_DQ586189	1
hsa_piR_011974_DQ586190	1
hsa_piR_011976_DQ586192	1
hsa_piR_011980_DQ586197	1
hsa_piR_011982_DQ586199	1
hsa_piR_011983_DQ586200	1
hsa_piR_011984_DQ586201	1
hsa_piR_011985_DQ586202	1
hsa_piR_011987_DQ586204	1
hsa_piR_011990_DQ586207	1
hsa_piR_011991_DQ586209	1
hsa_piR_011992_DQ586210	1
hsa_piR_011993_DQ586212	1
hsa_piR_011995_DQ586214	1
hsa_piR_011998_DQ586217	1
hsa_piR_011999_DQ586218	1
hsa_piR_012000_DQ586219	1
hsa_piR_012002_DQ586221	1
hsa_piR_012003_DQ586222	1
hsa_piR_012004_DQ586223	1
hsa_piR_012005_DQ586224	1
hsa_piR_012008_DQ586230	1
hsa_piR_012009_DQ586232	1
hsa_piR_012011_DQ586234	1
hsa_piR_012012_DQ586235	1
hsa_piR_012013_DQ586236	1
hsa_piR_012014_DQ586237	1
hsa_piR_012015_DQ586238	1
hsa_piR_012017_DQ586241	1
hsa_piR_012018_DQ586242	1
hsa_piR_012019_DQ586243	1
hsa_piR_012021_DQ586247	1
hsa_piR_012023_DQ586249	1
hsa_piR_012024_DQ586250	1
hsa_piR_012026_DQ586252	1
hsa_piR_012027_DQ586253	1
hsa_piR_012029_DQ586256	1
hsa_piR_012030_DQ586258	1
hsa_piR_012033_DQ586264	1
hsa_piR_012035_DQ586266	1
hsa_piR_012036_DQ586267	1
hsa_piR_012037_DQ586268	1
hsa_piR_012038_DQ586269	1
hsa_piR_012039_DQ586270	1
hsa_piR_012040_DQ586271	1
hsa_piR_012041_DQ586273	1
hsa_piR_012042_DQ586274	1
hsa_piR_012043_DQ586277	1
hsa_piR_012044_DQ586279	1
hsa_piR_012045_DQ586281	1
hsa_piR_012046_DQ586282	1
hsa_piR_012047_DQ586283	1
hsa_piR_012048_DQ586284	1
hsa_piR_012049_DQ586285	1
hsa_piR_012050_DQ586286	1
hsa_piR_012051_DQ586288	1
hsa_piR_012052_DQ586290	1
hsa_piR_012053_DQ586291	1
hsa_piR_012054_DQ586292	1
hsa_piR_012056_DQ586294	1
hsa_piR_012060_DQ586298	1
hsa_piR_012061_DQ586299	1
hsa_piR_012062_DQ586300	1
hsa_piR_012063_DQ586301	1
hsa_piR_012064_DQ586302	1
hsa_piR_012066_DQ586305	1
hsa_piR_012067_DQ586307	1
hsa_piR_012068_DQ586308	1
hsa_piR_012070_DQ586310	1
hsa_piR_012071_DQ586311	1
hsa_piR_012072_DQ586312	1
hsa_piR_012075_DQ586315	1
hsa_piR_012076_DQ586316	1
hsa_piR_012077_DQ586317	1
hsa_piR_012082_DQ586323	1
hsa_piR_012083_DQ586324	1
hsa_piR_012087_DQ586329	1
hsa_piR_012088_DQ586330	1
hsa_piR_012090_DQ586332	1
hsa_piR_012091_DQ586333	1
hsa_piR_012092_DQ586334	1
hsa_piR_012094_DQ586337	1
hsa_piR_012097_DQ586340	1
hsa_piR_012098_DQ586341	1
hsa_piR_012099_DQ586342	1
hsa_piR_012100_DQ586343	1
hsa_piR_012101_DQ586344	1
hsa_piR_012102_DQ586349	1
hsa_piR_012104_DQ586351	1
hsa_piR_012105_DQ586352	1
hsa_piR_012108_DQ586357	1
hsa_piR_012109_DQ586359	1
hsa_piR_012110_DQ586360	1
hsa_piR_012111_DQ586362	1
hsa_piR_012112_DQ586363	1
hsa_piR_012114_DQ586366	1
hsa_piR_012115_DQ586368	1
hsa_piR_012119_DQ586372	1
hsa_piR_012120_DQ586373	1
hsa_piR_012121_DQ586375	1
hsa_piR_012122_DQ586377	1
hsa_piR_012123_DQ586378	1
hsa_piR_012124_DQ586379	1
hsa_piR_012126_DQ586385	1
hsa_piR_012127_DQ586388	1
hsa_piR_012129_DQ586391	1
hsa_piR_012130_DQ586393	1
hsa_piR_012131_DQ586394	1
hsa_piR_012132_DQ586395	1
hsa_piR_012133_DQ586396	1
hsa_piR_012134_DQ586397	1
hsa_piR_012135_DQ586398	1
hsa_piR_012136_DQ586399	1
hsa_piR_012137_DQ586400	1
hsa_piR_012138_DQ586401	1
hsa_piR_012140_DQ586403	1
hsa_piR_012141_DQ586405	1
hsa_piR_012145_DQ586409	1
hsa_piR_012147_DQ586411	1
hsa_piR_012149_DQ586413	1
hsa_piR_012150_DQ586415	1
hsa_piR_012151_DQ586419	1
hsa_piR_012152_DQ586420	1
hsa_piR_012153_DQ586421	1
hsa_piR_012154_DQ586423	1
hsa_piR_012155_DQ586424	1
hsa_piR_012156_DQ586425	1
hsa_piR_012159_DQ586429	1
hsa_piR_012160_DQ586432	1
hsa_piR_012161_DQ586433	1
hsa_piR_012162_DQ586434	1
hsa_piR_012163_DQ586437	1
hsa_piR_012164_DQ586438	1
hsa_piR_012165_DQ586439	1
hsa_piR_012166_DQ586441	1
hsa_piR_012167_DQ586442	1
hsa_piR_012168_DQ586443	1
hsa_piR_012169_DQ586444	1
hsa_piR_012170_DQ586445	1
hsa_piR_012171_DQ586446	1
hsa_piR_012175_DQ586452	1
hsa_piR_012176_DQ586453	1
hsa_piR_012177_DQ586456	1
hsa_piR_012178_DQ586462	1
hsa_piR_012179_DQ586467	1
hsa_piR_012180_DQ586468	1
hsa_piR_012181_DQ586469	1
hsa_piR_012182_DQ586470	1
hsa_piR_012185_DQ586474	1
hsa_piR_012187_DQ586476	1
hsa_piR_012188_DQ586477	1
hsa_piR_012189_DQ586478	1
hsa_piR_012190_DQ586479	1
hsa_piR_012192_DQ586481	1
hsa_piR_012193_DQ586482	1
hsa_piR_012194_DQ586483	1
hsa_piR_012195_DQ586487	1
hsa_piR_012196_DQ586488	1
hsa_piR_012197_DQ586489	1
hsa_piR_012201_DQ586494	1
hsa_piR_012202_DQ586495	1
hsa_piR_012203_DQ586496	1
hsa_piR_012205_DQ586498	1
hsa_piR_012208_DQ586503	1
hsa_piR_012209_DQ586504	1
hsa_piR_012210_DQ586506	1
hsa_piR_012211_DQ586507	1
hsa_piR_012213_DQ586510	1
hsa_piR_012214_DQ586512	1
hsa_piR_012217_DQ586515	1
hsa_piR_012220_DQ586518	1
hsa_piR_012223_DQ586521	1
hsa_piR_012224_DQ586524	1
hsa_piR_012227_DQ586529	1
hsa_piR_012228_DQ586530	1
hsa_piR_012229_DQ586531	1
hsa_piR_012230_DQ586534	1
hsa_piR_012232_DQ586536	1
hsa_piR_012233_DQ586537	1
hsa_piR_012234_DQ586538	1
hsa_piR_012235_DQ586539	1
hsa_piR_012237_DQ586541	1
hsa_piR_012238_DQ586543	1
hsa_piR_012239_DQ586545	1
hsa_piR_012240_DQ586546	1
hsa_piR_012241_DQ586547	1
hsa_piR_012242_DQ586549	1
hsa_piR_012243_DQ586553	1
hsa_piR_012244_DQ586554	1
hsa_piR_012246_DQ586559	1
hsa_piR_012247_DQ586560	1
hsa_piR_012250_DQ586564	1
hsa_piR_012251_DQ586565	1
hsa_piR_012253_DQ586567	1
hsa_piR_012254_DQ586568	1
hsa_piR_012256_DQ586572	1
hsa_piR_012258_DQ586575	1
hsa_piR_012259_DQ586577	1
hsa_piR_012260_DQ586579	1
hsa_piR_012262_DQ586583	1
hsa_piR_012263_DQ586584	1
hsa_piR_012264_DQ586586	1
hsa_piR_012265_DQ586587	1
hsa_piR_012266_DQ586588	1
hsa_piR_012267_DQ586589	1
hsa_piR_012268_DQ586590	1
hsa_piR_012269_DQ586591	1
hsa_piR_012271_DQ586594	1
hsa_piR_012275_DQ586600	1
hsa_piR_012276_DQ586601	1
hsa_piR_012277_DQ586602	1
hsa_piR_012278_DQ586604	1
hsa_piR_012280_DQ586606	1
hsa_piR_012281_DQ586607	1
hsa_piR_012282_DQ586608	1
hsa_piR_012283_DQ586610	1
hsa_piR_012284_DQ586612	1
hsa_piR_012285_DQ586616	1
hsa_piR_012286_DQ586617	1
hsa_piR_012288_DQ586621	1
hsa_piR_012289_DQ586623	1
hsa_piR_012291_DQ586625	1
hsa_piR_012292_DQ586626	1
hsa_piR_012293_DQ586627	1
hsa_piR_012294_DQ586628	1
hsa_piR_012295_DQ586630	1
hsa_piR_012296_DQ586631	1
hsa_piR_012301_DQ586636	1
hsa_piR_012303_DQ586638	1
hsa_piR_012304_DQ586639	1
hsa_piR_012305_DQ586640	1
hsa_piR_012306_DQ586641	1
hsa_piR_012307_DQ586642	1
hsa_piR_012308_DQ586645	1
hsa_piR_012309_DQ586647	1
hsa_piR_012310_DQ586649	1
hsa_piR_012311_DQ586653	1
hsa_piR_012312_DQ586655	1
hsa_piR_012316_DQ586660	1
hsa_piR_012317_DQ586661	1
hsa_piR_012318_DQ586663	1
hsa_piR_012319_DQ586664	1
hsa_piR_012321_DQ586668	1
hsa_piR_012323_DQ586671	1
hsa_piR_012324_DQ586672	1
hsa_piR_012325_DQ586674	1
hsa_piR_012326_DQ586675	1
hsa_piR_012327_DQ586676	1
hsa_piR_012328_DQ586677	1
hsa_piR_012329_DQ586679	1
hsa_piR_012330_DQ586680	1
hsa_piR_012332_DQ586684	1
hsa_piR_012333_DQ586685	1
hsa_piR_012334_DQ586686	1
hsa_piR_012335_DQ586688	1
hsa_piR_012337_DQ586691	1
hsa_piR_012338_DQ586692	1
hsa_piR_012339_DQ586693	1
hsa_piR_012340_DQ586694	1
hsa_piR_012341_DQ586696	1
hsa_piR_012342_DQ586699	1
hsa_piR_012343_DQ586701	1
hsa_piR_012344_DQ586702	1
hsa_piR_012345_DQ586704	1
hsa_piR_012347_DQ586708	1
hsa_piR_012348_DQ586710	1
hsa_piR_012350_DQ586712	1
hsa_piR_012352_DQ586714	1
hsa_piR_012353_DQ586715	1
hsa_piR_012356_DQ586718	1
hsa_piR_012357_DQ586719	1
hsa_piR_012358_DQ586721	1
hsa_piR_012359_DQ586723	1
hsa_piR_012360_DQ586726	1
hsa_piR_012361_DQ586728	1
hsa_piR_012365_DQ586732	1
hsa_piR_012366_DQ586733	1
hsa_piR_012367_DQ586734	1
hsa_piR_012369_DQ586740	1
hsa_piR_012371_DQ586742	1
hsa_piR_012372_DQ586743	1
hsa_piR_012373_DQ586744	1
hsa_piR_012374_DQ586745	1
hsa_piR_012375_DQ586746	1
hsa_piR_012377_DQ586748	1
hsa_piR_012378_DQ586749	1
hsa_piR_012380_DQ586752	1
hsa_piR_012381_DQ586753	1
hsa_piR_012382_DQ586754	1
hsa_piR_012383_DQ586755	1
hsa_piR_012384_DQ586756	1
hsa_piR_012385_DQ586757	1
hsa_piR_012386_DQ586758	1
hsa_piR_012388_DQ586762	1
hsa_piR_012389_DQ586763	1
hsa_piR_012390_DQ586764	1
hsa_piR_012391_DQ586765	1
hsa_piR_012392_DQ586766	1
hsa_piR_012393_DQ586767	1
hsa_piR_012395_DQ586770	1
hsa_piR_012397_DQ586773	1
hsa_piR_012398_DQ586774	1
hsa_piR_012405_DQ586781	1
hsa_piR_012406_DQ586784	1
hsa_piR_012409_DQ586787	1
hsa_piR_012410_DQ586788	1
hsa_piR_012411_DQ586789	1
hsa_piR_012412_DQ586790	1
hsa_piR_012413_DQ586791	1
hsa_piR_012416_DQ586794	1
hsa_piR_012417_DQ586795	1
hsa_piR_012418_DQ586797	1
hsa_piR_012420_DQ586799	1
hsa_piR_012422_DQ586801	1
hsa_piR_012423_DQ586802	1
hsa_piR_012425_DQ586804	1
hsa_piR_012428_DQ586807	1
hsa_piR_012430_DQ586810	1
hsa_piR_012431_DQ586813	1
hsa_piR_012433_DQ586815	1
hsa_piR_012434_DQ586820	1
hsa_piR_012436_DQ586823	1
hsa_piR_012437_DQ586825	1
hsa_piR_012440_DQ586829	1
hsa_piR_012442_DQ586831	1
hsa_piR_012443_DQ586832	1
hsa_piR_012445_DQ586835	1
hsa_piR_012446_DQ586837	1
hsa_piR_012447_DQ586838	1
hsa_piR_012449_DQ586841	1
hsa_piR_012452_DQ586844	1
hsa_piR_012454_DQ586846	1
hsa_piR_012456_DQ586848	1
hsa_piR_012457_DQ586850	1
hsa_piR_012458_DQ586852	1
hsa_piR_012459_DQ586853	1
hsa_piR_012460_DQ586856	1
hsa_piR_012461_DQ586857	1
hsa_piR_012463_DQ586860	1
hsa_piR_012464_DQ586861	1
hsa_piR_012466_DQ586863	1
hsa_piR_012467_DQ586864	1
hsa_piR_012468_DQ586865	1
hsa_piR_012470_DQ586867	1
hsa_piR_012471_DQ586870	1
hsa_piR_012473_DQ586873	1
hsa_piR_012477_DQ586879	1
hsa_piR_012479_DQ586881	1
hsa_piR_012480_DQ586882	1
hsa_piR_012481_DQ586885	1
hsa_piR_012482_DQ586886	1
hsa_piR_012489_DQ586893	1
hsa_piR_012491_DQ586895	1
hsa_piR_012492_DQ586897	1
hsa_piR_012494_DQ586899	1
hsa_piR_012495_DQ586900	1
hsa_piR_012496_DQ586901	1
hsa_piR_012497_DQ586902	1
hsa_piR_012498_DQ586906	1
hsa_piR_012500_DQ586911	1
hsa_piR_012501_DQ586912	1
hsa_piR_012504_DQ586917	1
hsa_piR_012507_DQ586920	1
hsa_piR_012509_DQ586923	1
hsa_piR_012510_DQ586924	1
hsa_piR_012511_DQ586925	1
hsa_piR_012513_DQ586927	1
hsa_piR_012516_DQ586930	1
hsa_piR_012517_DQ586931	1
hsa_piR_012518_DQ586932	1
hsa_piR_012520_DQ586935	1
hsa_piR_012521_DQ586938	1
hsa_piR_012522_DQ586940	1
hsa_piR_012523_DQ586941	1
hsa_piR_012525_DQ586943	1
hsa_piR_012526_DQ586944	1
hsa_piR_012527_DQ586945	1
hsa_piR_012528_DQ586946	1
hsa_piR_012530_DQ586948	1
hsa_piR_012531_DQ586949	1
hsa_piR_012534_DQ586952	1
hsa_piR_012535_DQ586953	1
hsa_piR_012536_DQ586955	1
hsa_piR_012537_DQ586956	1
hsa_piR_012541_DQ586963	1
hsa_piR_012542_DQ586965	1
hsa_piR_012543_DQ586969	1
hsa_piR_012545_DQ586971	1
hsa_piR_012547_DQ586973	1
hsa_piR_012548_DQ586974	1
hsa_piR_012551_DQ586977	1
hsa_piR_012552_DQ586978	1
hsa_piR_012553_DQ586981	1
hsa_piR_012555_DQ586983	1
hsa_piR_012557_DQ586985	1
hsa_piR_012558_DQ586986	1
hsa_piR_012562_DQ586992	1
hsa_piR_012563_DQ586993	1
hsa_piR_012564_DQ586995	1
hsa_piR_012565_DQ586996	1
hsa_piR_012567_DQ586998	1
hsa_piR_012570_DQ587002	1
hsa_piR_012571_DQ587003	1
hsa_piR_012574_DQ587007	1
hsa_piR_012575_DQ587009	1
hsa_piR_012577_DQ587012	1
hsa_piR_012578_DQ587013	1
hsa_piR_012580_DQ587015	1
hsa_piR_012581_DQ587016	1
hsa_piR_012583_DQ587018	1
hsa_piR_012584_DQ587019	1
hsa_piR_012589_DQ587025	1
hsa_piR_012590_DQ587027	1
hsa_piR_012591_DQ587028	1
hsa_piR_012592_DQ587029	1
hsa_piR_012596_DQ587035	1
hsa_piR_012597_DQ587036	1
hsa_piR_012598_DQ587037	1
hsa_piR_012599_DQ587038	1
hsa_piR_012601_DQ587040	1
hsa_piR_012605_DQ587048	1
hsa_piR_012606_DQ587049	1
hsa_piR_012607_DQ587051	1
hsa_piR_012608_DQ587052	1
hsa_piR_012609_DQ587053	1
hsa_piR_012610_DQ587054	1
hsa_piR_012615_DQ587059	1
hsa_piR_012618_DQ587064	1
hsa_piR_012622_DQ587071	1
hsa_piR_012623_DQ587072	1
hsa_piR_012624_DQ587073	1
hsa_piR_012629_DQ587078	1
hsa_piR_012630_DQ587079	1
hsa_piR_012631_DQ587080	1
hsa_piR_012632_DQ587081	1
hsa_piR_012633_DQ587082	1
hsa_piR_012634_DQ587084	1
hsa_piR_012636_DQ587091	1
hsa_piR_012637_DQ587092	1
hsa_piR_012638_DQ587093	1
hsa_piR_012639_DQ587094	1
hsa_piR_012640_DQ587095	1
hsa_piR_012641_DQ587096	1
hsa_piR_012643_DQ587098	1
hsa_piR_012644_DQ587099	1
hsa_piR_012645_DQ587100	1
hsa_piR_012646_DQ587102	1
hsa_piR_012647_DQ587104	1
hsa_piR_012648_DQ587107	1
hsa_piR_012650_DQ587109	1
hsa_piR_012652_DQ587111	1
hsa_piR_012653_DQ587112	1
hsa_piR_012655_DQ587114	1
hsa_piR_012660_DQ587120	1
hsa_piR_012661_DQ587121	1
hsa_piR_012662_DQ587123	1
hsa_piR_012664_DQ587125	1
hsa_piR_012665_DQ587126	1
hsa_piR_012667_DQ587130	1
hsa_piR_012668_DQ587132	1
hsa_piR_012671_DQ587137	1
hsa_piR_012672_DQ587138	1
hsa_piR_012673_DQ587143	1
hsa_piR_012674_DQ587144	1
hsa_piR_012675_DQ587145	1
hsa_piR_012676_DQ587147	1
hsa_piR_012678_DQ587150	1
hsa_piR_012679_DQ587151	1
hsa_piR_012680_DQ587152	1
hsa_piR_012682_DQ587154	1
hsa_piR_012683_DQ587155	1
hsa_piR_012684_DQ587156	1
hsa_piR_012685_DQ587158	1
hsa_piR_012686_DQ587159	1
hsa_piR_012687_DQ587161	1
hsa_piR_012688_DQ587163	1
hsa_piR_012689_DQ587164	1
hsa_piR_012691_DQ587166	1
hsa_piR_012692_DQ587167	1
hsa_piR_012693_DQ587168	1
hsa_piR_012695_DQ587171	1
hsa_piR_012696_DQ587172	1
hsa_piR_012699_DQ587175	1
hsa_piR_012702_DQ587178	1
hsa_piR_012703_DQ587180	1
hsa_piR_012706_DQ587183	1
hsa_piR_012708_DQ587186	1
hsa_piR_012709_DQ587187	1
hsa_piR_012710_DQ587188	1
hsa_piR_012712_DQ587191	1
hsa_piR_012713_DQ587194	1
hsa_piR_012714_DQ587195	1
hsa_piR_012715_DQ587198	1
hsa_piR_012717_DQ587200	1
hsa_piR_012718_DQ587201	1
hsa_piR_012720_DQ587204	1
hsa_piR_012724_DQ587208	1
hsa_piR_012725_DQ587209	1
hsa_piR_012726_DQ587210	1
hsa_piR_012729_DQ587213	1
hsa_piR_012730_DQ587222	1
hsa_piR_012731_DQ587226	1
hsa_piR_012732_DQ587227	1
hsa_piR_012735_DQ587230	1
hsa_piR_012736_DQ587231	1
hsa_piR_012738_DQ587233	1
hsa_piR_012739_DQ587246	1
hsa_piR_012740_DQ587256	1
hsa_piR_012741_DQ587257	1
hsa_piR_012742_DQ587258	1
hsa_piR_012743_DQ587259	1
hsa_piR_012744_DQ587260	1
hsa_piR_012745_DQ587261	1
hsa_piR_012746_DQ587262	1
hsa_piR_012748_DQ587264	1
hsa_piR_012749_DQ587265	1
hsa_piR_012750_DQ587266	1
hsa_piR_012751_DQ587267	1
hsa_piR_012753_DQ587269	1
hsa_piR_012755_DQ587271	1
hsa_piR_012757_DQ587273	1
hsa_piR_012758_DQ587274	1
hsa_piR_012759_DQ587275	1
hsa_piR_012764_DQ587280	1
hsa_piR_012765_DQ587281	1
hsa_piR_012767_DQ587283	1
hsa_piR_012768_DQ587284	1
hsa_piR_012770_DQ587286	1
hsa_piR_012771_DQ587292	1
hsa_piR_012772_DQ587293	1
hsa_piR_012773_DQ587294	1
hsa_piR_012774_DQ587296	1
hsa_piR_012775_DQ587300	1
hsa_piR_012776_DQ587301	1
hsa_piR_012777_DQ587302	1
hsa_piR_012778_DQ587303	1
hsa_piR_012779_DQ587305	1
hsa_piR_012780_DQ587306	1
hsa_piR_012781_DQ587307	1
hsa_piR_012783_DQ587313	1
hsa_piR_012784_DQ587314	1
hsa_piR_012786_DQ587316	1
hsa_piR_012787_DQ587317	1
hsa_piR_012788_DQ587320	1
hsa_piR_012790_DQ587322	1
hsa_piR_012791_DQ587324	1
hsa_piR_012792_DQ587325	1
hsa_piR_012794_DQ587327	1
hsa_piR_012795_DQ587330	1
hsa_piR_012796_DQ587331	1
hsa_piR_012798_DQ587333	1
hsa_piR_012800_DQ587336	1
hsa_piR_012801_DQ587337	1
hsa_piR_012803_DQ587339	1
hsa_piR_012805_DQ587344	1
hsa_piR_012806_DQ587345	1
hsa_piR_012807_DQ587346	1
hsa_piR_012808_DQ587347	1
hsa_piR_012809_DQ587348	1
hsa_piR_012810_DQ587349	1
hsa_piR_012813_DQ587352	1
hsa_piR_012814_DQ587353	1
hsa_piR_012816_DQ587355	1
hsa_piR_012818_DQ587360	1
hsa_piR_012820_DQ587362	1
hsa_piR_012822_DQ587364	1
hsa_piR_012823_DQ587366	1
hsa_piR_012826_DQ587369	1
hsa_piR_012828_DQ587371	1
hsa_piR_012829_DQ587372	1
hsa_piR_012831_DQ587374	1
hsa_piR_012832_DQ587375	1
hsa_piR_012833_DQ587376	1
hsa_piR_012835_DQ587378	1
hsa_piR_012836_DQ587379	1
hsa_piR_012837_DQ587380	1
hsa_piR_012838_DQ587381	1
hsa_piR_012840_DQ587385	1
hsa_piR_012841_DQ587386	1
hsa_piR_012842_DQ587387	1
hsa_piR_012843_DQ587388	1
hsa_piR_012844_DQ587391	1
hsa_piR_012845_DQ587392	1
hsa_piR_012846_DQ587393	1
hsa_piR_012847_DQ587395	1
hsa_piR_012848_DQ587396	1
hsa_piR_012849_DQ587397	1
hsa_piR_012850_DQ587398	1
hsa_piR_012852_DQ587400	1
hsa_piR_012855_DQ587405	1
hsa_piR_012856_DQ587406	1
hsa_piR_012857_DQ587407	1
hsa_piR_012858_DQ587410	1
hsa_piR_012860_DQ587412	1
hsa_piR_012861_DQ587414	1
hsa_piR_012862_DQ587421	1
hsa_piR_012863_DQ587425	1
hsa_piR_012864_DQ587426	1
hsa_piR_012866_DQ587434	1
hsa_piR_012867_DQ587436	1
hsa_piR_012869_DQ587438	1
hsa_piR_012870_DQ587439	1
hsa_piR_012871_DQ587440	1
hsa_piR_012872_DQ587441	1
hsa_piR_012873_DQ587442	1
hsa_piR_012874_DQ587443	1
hsa_piR_012875_DQ587444	1
hsa_piR_012877_DQ587447	1
hsa_piR_012879_DQ587451	1
hsa_piR_012880_DQ587452	1
hsa_piR_012881_DQ587453	1
hsa_piR_012882_DQ587456	1
hsa_piR_012884_DQ587458	1
hsa_piR_012885_DQ587459	1
hsa_piR_012886_DQ587460	1
hsa_piR_012887_DQ587461	1
hsa_piR_012888_DQ587462	1
hsa_piR_012889_DQ587463	1
hsa_piR_012890_DQ587465	1
hsa_piR_012891_DQ587466	1
hsa_piR_012894_DQ587471	1
hsa_piR_012895_DQ587473	1
hsa_piR_012897_DQ587476	1
hsa_piR_012898_DQ587477	1
hsa_piR_012899_DQ587478	1
hsa_piR_012900_DQ587479	1
hsa_piR_012903_DQ587483	1
hsa_piR_012904_DQ587484	1
hsa_piR_012905_DQ587485	1
hsa_piR_012906_DQ587488	1
hsa_piR_012907_DQ587489	1
hsa_piR_012908_DQ587490	1
hsa_piR_012910_DQ587497	1
hsa_piR_012912_DQ587499	1
hsa_piR_012913_DQ587500	1
hsa_piR_012914_DQ587501	1
hsa_piR_012915_DQ587502	1
hsa_piR_012917_DQ587504	1
hsa_piR_012918_DQ587505	1
hsa_piR_012919_DQ587506	1
hsa_piR_012920_DQ587507	1
hsa_piR_012921_DQ587508	1
hsa_piR_012922_DQ587509	1
hsa_piR_012923_DQ587510	1
hsa_piR_012924_DQ587513	1
hsa_piR_012926_DQ587515	1
hsa_piR_012927_DQ587516	1
hsa_piR_012928_DQ587519	1
hsa_piR_012929_DQ587521	1
hsa_piR_012932_DQ587526	1
hsa_piR_012934_DQ587528	1
hsa_piR_012936_DQ587530	1
hsa_piR_012938_DQ587532	1
hsa_piR_012939_DQ587533	1
hsa_piR_012941_DQ587536	1
hsa_piR_012942_DQ587537	1
hsa_piR_012946_DQ587542	1
hsa_piR_012948_DQ587546	1
hsa_piR_012950_DQ587549	1
hsa_piR_012951_DQ587550	1
hsa_piR_012952_DQ587552	1
hsa_piR_012953_DQ587553	1
hsa_piR_012954_DQ587554	1
hsa_piR_012955_DQ587555	1
hsa_piR_012956_DQ587557	1
hsa_piR_012957_DQ587558	1
hsa_piR_012960_DQ587562	1
hsa_piR_012961_DQ587563	1
hsa_piR_012962_DQ587567	1
hsa_piR_012964_DQ587570	1
hsa_piR_012966_DQ587574	1
hsa_piR_012967_DQ587576	1
hsa_piR_012968_DQ587578	1
hsa_piR_012971_DQ587581	1
hsa_piR_012972_DQ587582	1
hsa_piR_012973_DQ587583	1
hsa_piR_012974_DQ587584	1
hsa_piR_012976_DQ587587	1
hsa_piR_012978_DQ587592	1
hsa_piR_012984_DQ587599	1
hsa_piR_012987_DQ587602	1
hsa_piR_012988_DQ587603	1
