smallRNA	logFC_Tumour_Normal_FC	P.Value_Tumour_Normal_FC	adj.P.Val_Tumour_Normal_FC	logFC_Tumour_Normal_salmon	P.Value_Tumour_Normal_salmon	adj.P.Val_Tumour_Normal_salmon	gene_type
URS00005A4DCF_GR_chr19_51693268_51693291_24_+	-0.4202285061004698	0.15890363142899264	0.24323882703618482	-0.4680303458169952	0.13138843375759346	0.2201246520789532	miRNA
URS00007410E6_GR_chr1_121009544_121009615_72_-	0.5781093286438999	0.15996463324948604	0.24462427833181635	NA	NA	NA	tRNA
hsa_piR_017716_DQ594453	0.8152667002569429	0.16198012493722386	0.2471891610572679	NA	NA	NA	piRNA
URS00002130B2_GR_chr14_100884702_100884783_82_+	-0.6041544619846029	0.1620335391228706	0.2471891610572679	NA	NA	NA	precursor_RNA
URS000046CCFB_GR_chr17_28722582_28722653_72_+	0.5252842148860966	0.16216272503703183	0.2471891610572679	0.48689386995249073	0.2509601614404358	0.3629021336127397	snoRNA
URS00001C3F54_GR_chr17_8138881_8138962_82_-	0.5055222665671635	0.16227204326895217	0.2471891610572679	0.4522125115742188	0.309796233793438	0.42151063325228383	tRNA
URS000075CB76_GR_chr14_45110875_45110973_99_+	0.6592784712895927	0.1629009311690964	0.24766624128324832	NA	NA	NA	snoRNA
URS000072E179_GR_chr14_45110883_45110968_86_+	0.6592784712895927	0.1629009311690964	0.24766624128324832	0.8255510270134958	0.1311777630740291	0.2201246520789532	snoRNA
URS000071D32B_GR_chrX_50009717_50009806_90_+	0.4905760437804463	0.16657770439980626	0.2527663618987389	NA	NA	NA	precursor_RNA
URS000075D7AB_GR_chrX_50009722_50009805_84_+	0.4905760437804463	0.16657770439980626	0.2527663618987389	0.30373619506967664	0.6182219380125487	0.7099274940348705	precursor_RNA
URS000070F968_GR_chrX_20136066_20136135_70_-	0.4853627447586999	0.16953692763754324	0.25700815407082644	NA	NA	NA	snoRNA
URS000064C5B0_GR_chr7_5495819_5495917_99_-	0.4802993262347832	0.16980518861837543	0.2571663522608408	NA	NA	NA	precursor_RNA
URS0000EFBC81_GR_chr7_5495833_5495894_62_-	0.4775243386737298	0.17307611467979805	0.2618673326254611	0.4577112875372489	0.3140647810534266	0.42602745224467836	precursor_RNA
hsa_piR_001356_DQ571873	0.6095483099775854	0.17374802397287945	0.26263068363530623	NA	NA	NA	piRNA
URS000075D8A0_GR_chr5_160485352_160485450_99_+	0.46833299478229806	0.1745387847888825	0.2633561342913376	NA	NA	NA	precursor_RNA
URS000065B202_GR_chr5_160485357_160485443_87_+	0.4677381473753255	0.17483609367562752	0.2633561342913376	NA	NA	NA	precursor_RNA
URS0000EFDED6_GR_chr5_160485371_160485429_59_+	0.46765868714745773	0.1748758895070071	0.2633561342913376	0.03870809413105292	0.9065029652826597	0.9356777733607222	precursor_RNA
URS000050B527_GR_chr5_160485372_160485393_22_+	0.4654244603242548	0.1748993575089699	0.2633561342913376	NA	NA	NA	miRNA
URS000075A57C_GR_chr19_50802325_50802421_97_-	0.6095071480850247	0.1757619664934113	0.2640403644251218	NA	NA	NA	snoRNA
URS00006611EB_GR_chr19_50802328_50802418_91_-	0.6095071480850247	0.1757619664934113	0.2640403644251218	0.6038274344273362	0.1949329615280105	0.2961925540645574	snoRNA
URS00004F5239_GR_chr1_248874248_248874318_71_+	0.7206405240358706	0.1758586238522959	0.2640403644251218	0.08384136122046604	0.9750499633714564	0.9849211103572192	tRNA
URS00006428FD_GR_chr13_99536319_99536396_78_-	0.5378200641621795	0.17821021193220318	0.2670673002369798	0.05592501626277091	0.9062629823001679	0.9356777733607222	Y_RNA
URS000013899F_GR_chr12_98503503_98503574_72_+	0.4834054784924904	0.17821508180249704	0.2670673002369798	0.4847003620006993	0.24110823480665558	0.3514857059356765	tRNA
URS00000F30A4_GR_chr14_20681690_20681762_73_+	0.40604893569970235	0.1812164645757293	0.2713059474420985	0.6743857813892928	0.261922010890788	0.37572837984013996	tRNA
URS00004C1179_GR_chr12_50456705_50456785_81_+	0.4496315384235401	0.18233136481916185	0.2727148821747044	0.4830520832239378	0.15796642364110383	0.25331044362448435	other
URS000071EB91_GR_chr11_123058909_123058995_87_-	0.7060864241841613	0.18282925121708643	0.2731991382472463	0.44723617705659446	0.5515834659567331	0.6577980775951479	snoRNA
URS0000185B47_GR_chr16_3191991_3192062_72_+	0.6406116418426677	0.1831811625576167	0.27346455190570945	NA	NA	NA	tRNA
URS0000EFE3A6_GR_chr14_100884715_100884771_57_+	-0.5541909536407839	0.18429887562385083	0.27487161202834787	NA	NA	NA	precursor_RNA
URS0000117290_GR_chr9_128244727_128244824_98_-	-0.417707391733936	0.18523808601383307	0.27601002559895926	NA	NA	NA	precursor_RNA
URS00001F9D6B_GR_chr5_160485372_160485394_23_+	0.45108396164963604	0.18543963534595023	0.2760481858233358	1.9292555912606568	0.03564441809598649	0.07903379617332312	miRNA
URS0000B70A56_GR_chr16_34163096_34163112_17_+	0.45546872448594034	0.18615752521263007	0.2767718859638863	0.9142502556754595	0.04181085891733364	0.09091077798490461	miRNA
URS0000EFD44C_GR_chr9_128244744_128244805_62_-	-0.4165101912269087	0.18627859246517778	0.2767718859638863	-1.62404300941449	1.9478922785435423e-4	0.0023762961382143323	precursor_RNA
URS0000416117_GR_chr16_3184131_3184204_74_-	0.5722991839262774	0.18780744258161428	0.2787794488273915	NA	NA	NA	tRNA
URS000005BADB_GR_chr18_49491283_49491347_65_-	0.6152185576704663	0.18906340038962272	0.2803785209936844	0.545641139980277	0.266103352948951	0.3793028745208857	snoRNA
URS0000180B94_GR_chrX_85903642_85903663_22_-	-0.437703913325449	0.19288584594682034	0.285543665111888	NA	NA	NA	miRNA
URS0000635088_GR_chr1_146035692_146035760_69_+	0.6984274408376043	0.19291031549942722	0.285543665111888	NA	NA	NA	tRNA
URS000075E0F0_GR_chr15_25083587_25083680_94_+	-0.5412469399876927	0.19450548002269963	0.28763345726259726	NA	NA	NA	snoRNA
URS00001012BC_GR_chrX_119646763_119646784_22_-	0.48995619593401996	0.1948759478839424	0.2879099456025477	0.5994778015315689	0.15322188806358852	0.24793382014238843	miRNA
URS0000512834_GR_chr1_9151736_9151756_21_-	-0.41301083421007245	0.19618303042372004	0.28956836757743815	NA	NA	NA	miRNA
URS0000066733_GR_chr11_93731503_93731573_71_-	0.5790765363234467	0.19747238099026607	0.2905222190369898	1.0357948119558469	0.1852208116547854	0.28432186130939713	snoRNA
URS0000691595_GR_chr11_93731502_93731574_73_-	0.5796141922203728	0.19748855561941422	0.2905222190369898	NA	NA	NA	snoRNA
URS0000725D77_GR_chr1_30935689_30935773_85_-	0.42518454096367675	0.19775542325363737	0.2905222190369898	NA	NA	NA	snoRNA
URS000050D37A_GR_chr1_30935689_30935776_88_-	0.42518454096367675	0.19775542325363737	0.2905222190369898	NA	NA	NA	snoRNA
URS0000EFEFF8_GR_chrX_119646762_119646820_59_-	0.4856981381793868	0.19777674136421075	0.2905222190369898	NA	NA	NA	precursor_RNA
URS00006765A7_GR_chr15_25083588_25083679_92_+	-0.5374451330198358	0.19794024993661066	0.2905222190369898	NA	NA	NA	snoRNA
URS000004F5D8_GR_chr22_46112800_46112820_21_+	0.405342745622856	0.19845020262649407	0.29099847469249457	0.6446285762403163	0.08978090902572089	0.163204972277525	miRNA
URS00004795FC_GR_chr1_172144593_172144614_22_-	-0.4282125716846039	0.1992885402412999	0.29175115049491546	NA	NA	NA	miRNA
URS00006B0E5A_GR_chr14_65471108_65471180_73_-	-0.4511160200616491	0.19958074572335346	0.29175115049491546	-0.4162249167103056	0.2706493450410715	0.3824101116619605	precursor_RNA
URS00005C8991_GR_chr3_155661093_155661123_31_+	0.7896410322945964	0.1997185573674665	0.29175115049491546	NA	NA	NA	piRNA
URS000083292E_GR_chr1_30935686_30935776_91_-	0.42327194674554436	0.19989323568007272	0.29175115049491546	NA	NA	NA	snoRNA
URS0000668E72_GR_chr1_30935688_30935773_86_-	0.42327194674554436	0.19989323568007272	0.29175115049491546	0.359039037964731	0.20968052197449338	0.3148714192861122	snoRNA
URS000075B1D8_GR_chr15_25082767_25082860_94_+	-0.5377643421340044	0.20231882644605462	0.2950169504589774	NA	NA	NA	snoRNA
URS000075CDDE_GR_chr15_25085384_25085477_94_+	-0.5531551461942187	0.20257530958205452	0.29511667663346663	NA	NA	NA	snoRNA
URS00000C0E02_GR_chr11_85483985_85484011_27_+	-0.41361496537405307	0.20291196036833165	0.29533289964555876	NA	NA	NA	piRNA
URS00004D4536_GR_chr16_3184131_3184202_72_-	0.5660428523288226	0.2033928844692685	0.29552012746119716	-1.7546937052406992	0.2734063591365388	0.38242820950874123	tRNA
URS00005F8E5B_GR_chr8_140732623_140732643_21_-	-0.40769966379578726	0.20387733923024584	0.29552012746119716	NA	NA	NA	miRNA
URS00006D1413_GR_chr15_25085385_25085476_92_+	-0.5509662213707075	0.20396983404007873	0.29552012746119716	NA	NA	NA	snoRNA
hsa_piR_020668_DQ598445	-0.4120362818512051	0.20399414695425647	0.29552012746119716	NA	NA	NA	piRNA
hsa_piR_004153_DQ575660	0.7821689593243202	0.2041482602480336	0.29552012746119716	NA	NA	NA	piRNA
URS00006E899A_GR_chr15_25082768_25082859_92_+	-0.5351954810638699	0.20417069354234396	0.29552012746119716	-0.24530623663668605	0.8351872899729358	0.8824683639263351	snoRNA
URS0000C9ABA1_GR_chr8_130477073_130477145_73_+	-0.39431436618937576	0.20731080644572142	0.29978862240860543	NA	NA	NA	precursor_RNA
hsa_piR_012753_DQ587269	-0.4950711997824353	0.2091354750111036	0.30214876638344523	-1.3711341873604108	0.09020607440780931	0.1636465753903288	piRNA
URS00003D2CC9_GR_chr2_27051214_27051286_73_+	0.4862146398573275	0.2103159016490937	0.3035746547262447	1.036879884412881	0.055229795595271955	0.11417585189100335	tRNA
URS000011CFE8_GR_chr1_146035692_146035726_35_+	0.7136241679844426	0.21105604154893642	0.30436298638812614	NA	NA	NA	misc_RNA
hsa_piR_001042_DQ571335	0.582729326726982	0.21171077007834752	0.3050268119861591	0.7550820707340287	0.10751990293320207	0.18821222774661883	piRNA
URS0000EFCEF9_GR_chrX_85903640_85903663_24_-	-0.39375229747216434	0.2145608193074007	0.30884947292964376	-0.4290234663639705	0.1754338520993383	0.27303223428978474	miRNA
URS000075D08B_GR_chr11_79402031_79402053_23_-	0.5413881065544559	0.21510746273593653	0.30935252890255216	0.44237141897624177	0.32665641337878015	0.43781710330469337	miRNA
URS00004CF258_GR_chr11_66348120_66348201_82_+	0.37879335055066754	0.21571080864071684	0.3099361343931179	1.9581174367805185	0.0010983801281444574	0.006675752203384312	tRNA
URS0000759AA2_GR_chr15_25089922_25090015_94_+	-0.532714803667554	0.21592220326825212	0.30995602646650283	NA	NA	NA	snoRNA
URS0000513BE0_GR_chr15_25089923_25090014_92_+	-0.5321603264392076	0.21643162066596344	0.31040330239935704	0.6035781091873123	0.5540057005698542	0.658064972370012	snoRNA
hsa_piR_016677_DQ592953	0.8068589959224264	0.21666962242837695	0.31046085624668807	NA	NA	NA	piRNA
URS00004D4123_GR_chr19_13836449_13836467_19_-	0.41294518230491484	0.21869823998895782	0.31308169575061573	NA	NA	NA	miRNA
hsa_piR_020490_DQ598167	-0.36687452240746987	0.21892647049051794	0.31312272762043997	NA	NA	NA	piRNA
URS0000441811_GR_chr21_8210896_8210927_32_+	-0.3962769020734469	0.21947374837055075	0.3136195912508143	-0.08905990740886116	0.8589399650622944	0.8989837862773198	piRNA
URS000049DAFB_GR_chr21_8210893_8210923_31_+	-0.4488454350652553	0.22198052874340737	0.31691305695942323	-0.553980440293464	0.267835034095831	0.381166181645097	piRNA
URS000074CBFD_GR_chr3_104160680_104160751_72_-	0.3951985300048757	0.22314092042637584	0.31828009468089424	NA	NA	NA	tRNA
URS000063F175_GR_chr22_39319050_39319113_64_-	0.35046261996717476	0.2234159762472411	0.31838298522427005	0.3444085374796888	0.187860818258052	0.2869030863872971	snoRNA
URS000022EFB6_GR_chr22_39319052_39319113_62_-	0.35023234253418245	0.22402021087121204	0.31895436556890355	NA	NA	NA	snoRNA
URS000013CF05_GR_chr12_127166393_127166411_19_-	-0.37381880423935687	0.22422545526205606	0.3189571525894524	NA	NA	NA	miRNA
URS00006361F3_GR_chr10_126920807_126920903_97_+	0.4640625644939935	0.22594521567878756	0.3211123581521899	-1.4170212461713425	0.2765130104137261	0.38557248967628266	Y_RNA
URS0000C93D93_GR_chr8_55909399_55909449_51_-	-0.42036030990235296	0.22861636086973872	0.3246145431716019	-0.467169202925942	0.1633964634612605	0.25969915785524234	precursor_RNA
URS0000EFC77D_GR_chr19_46018960_46019021_62_+	0.37374595891588003	0.23073455981299681	0.3273259713802821	0.49045718862138354	0.1502070093298353	0.24391662636201103	precursor_RNA
URS000011C781_GR_chr6_31837076_31837139_64_+	0.5403791969672502	0.23123468515480933	0.3277391337018029	NA	NA	NA	snoRNA
URS00006B7D0F_GR_chr19_49500785_49500868_84_-	-0.5739629666884971	0.2335811665610873	0.3307661104100595	-0.8804670581327718	0.06554612950019469	0.13032893531519602	precursor_RNA
URS00004949A9_GR_chr21_8215846_8215876_31_+	-0.34667139021555027	0.23460019142856764	0.3319095584773874	-0.4357499179222364	0.12930460448969386	0.21785278580064743	piRNA
URS0000A956F4_GR_chr6_31778817_31778905_89_-	0.46988816765752484	0.23545463454407284	0.3328183077474327	NA	NA	NA	Y_RNA
URS0000001A7A_GR_chr14_65471102_65471186_85_+	-0.4296531829557573	0.23774139386247123	0.3354462652609868	NA	NA	NA	precursor_RNA
URS000070C832_GR_chr14_65471108_65471180_73_+	-0.4296531829557573	0.23774139386247123	0.3354462652609868	NA	NA	NA	precursor_RNA
URS0000EFEEA7_GR_chrX_85903639_85903701_63_-	-0.370344486922082	0.240943401713507	0.33965875767160153	NA	NA	NA	precursor_RNA
URS000075AF3E_GR_chr15_25088803_25088896_94_+	-0.50790549542567065	0.24199640349150583	0.34083694531254277	NA	NA	NA	snoRNA
URS000030FCF9_GR_chr15_25088804_25088895_92_+	-0.5073304551034513	0.24256944394936247	0.3413376300955603	NA	NA	NA	snoRNA
URS0000269B1D_GR_chr17_2329125_2329210_86_-	0.4377575393687949	0.24858146475457815	0.34948415609313005	0.3404745607629023	0.37729336160102056	0.49245557953156466	snoRNA
URS00004BB247_GR_chr18_49491664_49491729_66_-	0.3855482873192777	0.25103981543048304	0.35262441397531596	0.37384711884194033	0.297064801879357	0.40914753387678315	snoRNA
URS0000475E09_GR_chr14_65471153_65471174_22_+	-0.4191211468999505	0.2517451053782056	0.35329881067835833	-0.2743857512964807	0.45325411394421067	0.566094846066622	miRNA
URS000063E976_GR_chr17_2329119_2329213_95_-	0.4313480345829359	0.2532943252554215	0.35515531396403605	NA	NA	NA	snoRNA
URS000072BDC5_GR_chr15_66502020_66502091_72_-	0.3540075351077596	0.2544536749376303	0.35646233569387675	NA	NA	NA	snoRNA
URS000051D597_GR_chr13_41060778_41060809_32_-	0.5486002159463412	0.2552669627193138	0.35728266236093076	NA	NA	NA	misc_RNA
URS0000EFDC4C_GR_chr19_49500797_49500853_57_-	-0.5493620612267698	0.2564827187013964	0.3586643365797602	-0.6152345712355718	0.23277028807464123	0.3413120320800946	precursor_RNA
URS000066AF0D_GR_chr2_127798904_127798998_95_-	0.3483673934780356	0.2597289213755819	0.3625095245428578	NA	NA	NA	Y_RNA
URS0000069864_GR_chr15_66502022_66502091_70_-	0.3494287376681142	0.25991555803995603	0.3625095245428578	NA	NA	NA	snoRNA
URS0000A9FA53_GR_chr15_66502019_66502089_71_-	0.34954158398084223	0.2599255673108445	0.3625095245428578	0.29130981682278634	0.3171134574885135	0.4293983346987764	snoRNA
URS000044BAE3_GR_chr1_146038044_146038115_72_+	-0.41618441312621535	0.266257255846555	0.3708986903431795	1.2495011084046475	0.004558713215016178	0.018005230944007477	tRNA
URS0000759E9E_GR_chr5_137647581_137647603_23_-	-0.33732328197674377	0.26662737204461795	0.3708986903431795	-0.32697226548561176	0.27075699873611864	0.3824101116619605	miRNA
URS000016FD1A_GR_chr19_49500832_49500853_22_-	-0.5387051179363338	0.26664991887004874	0.3708986903431795	NA	NA	NA	miRNA
URS00003F0F42_GR_chr21_8210897_8210926_30_+	-0.40653681897102034	0.27111781190825585	0.3767793152205965	-0.9512080243007066	0.051950550527489224	0.10874497523003572	piRNA
URS000075D168_GR_chr19_51693254_51693339_86_+	-0.30996803528729977	0.2719980619530631	0.3776681054905805	NA	NA	NA	precursor_RNA
URS0000EFF51B_GR_chrX_134541364_134541421_58_-	-0.36482400883876576	0.2737196112151919	0.3797224314735951	NA	NA	NA	precursor_RNA
URS000075C953_GR_chr15_25094036_25094129_94_+	-0.481751624875401	0.2765255360734256	0.38298301223221737	NA	NA	NA	snoRNA
URS00005AF7FD_GR_chr19_13874764_13874785_22_+	0.34278486334225144	0.27655815988470506	0.38298301223221737	0.6185716824964755	0.06919933148139054	0.13657362564898617	miRNA
URS00004219CE_GR_chr15_25094037_25094128_92_+	-0.4803781326458094	0.2776715018899995	0.384185702350449	-0.7675360848060753	0.17024022496496422	0.26749746728521223	snoRNA
URS000075D261_GR_chr22_20033139_20033220_82_+	0.36356958957399854	0.2797309261293087	0.38601391653200123	NA	NA	NA	precursor_RNA
URS0000729723_GR_chr22_20033140_20033220_81_+	0.36356958957399854	0.2797309261293087	0.38601391653200123	NA	NA	NA	precursor_RNA
URS0000EFF2A0_GR_chr22_20033152_20033208_57_+	0.36356958957399854	0.2797309261293087	0.38601391653200123	0.1127406875327468	0.7242418042351995	0.7999620420703678	precursor_RNA
URS00001CF056_GR_chr4_38868092_38868113_22_+	-0.37548073589536024	0.28000283628997497	0.38604960469153843	-0.4851733312595341	0.17520706446058767	0.27303223428978474	miRNA
URS000075E8FF_GR_chr1_26554542_26554593_52_+	0.41755137479215687	0.2815747872582295	0.3878760677859193	NA	NA	NA	precursor_RNA
URS000036AFF1_GR_chr5_137647572_137647649_78_-	-0.323651346602829	0.2819112661692143	0.3879989268592081	-1.1630748147219072	0.017542596110675296	0.046062138325691275	precursor_RNA
URS0000EFD5C4_GR_chr5_137647580_137647640_61_-	-0.32317533651853836	0.28246808014787805	0.38842455543560095	-0.37923755900062006	0.4019146122918631	0.5135816120608527	precursor_RNA
URS00001C8A86_GR_chr17_30117095_30117117_23_+	-0.33470017451916867	0.28422646833982346	0.39018557769268986	NA	NA	NA	miRNA
URS0000EFDA5F_GR_chr17_19344512_19344568_57_-	-0.3875022855636978	0.28424609005911056	0.39018557769268986	NA	NA	NA	precursor_RNA
URS0000657D34_GR_chr17_19344506_19344574_69_-	-0.3866056534677247	0.28551311008886293	0.3915822287844632	NA	NA	NA	precursor_RNA
URS0000727FD6_GR_chr6_28643445_28643516_72_+	-0.3294389648797593	0.28676922788901077	0.39296150092389337	NA	NA	NA	tRNA
URS0000294573_GR_chr1_207802452_207802472_21_-	0.34408998674479374	0.28750628429973246	0.3936277138449216	NA	NA	NA	miRNA
URS0000EFC51E_GR_chr4_38868055_38868113_59_+	-0.36811124951074436	0.28777181751616726	0.39364776083946507	1.1360568110900178	0.012273711579367427	0.03532625960984599	precursor_RNA
URS0000079D48_GR_chr17_19344513_19344534_22_-	-0.38548874920604237	0.28920416381476405	0.3952624852137324	-0.4064243768390492	0.2727019564427238	0.3824101116619605	miRNA
URS0000632BB1_GR_chr4_38868046_38868123_78_+	-0.3653180752210412	0.29073041954990664	0.39700263557337123	-0.27337014939915827	0.48827417045881305	0.5957475612391496	precursor_RNA
URS000075BE91_GR_chr4_38868032_38868127_96_+	-0.36449391106409745	0.29173890631318594	0.3980333426133815	NA	NA	NA	precursor_RNA
URS00001B2024_GR_chr1_40754371_40754394_24_+	0.3062639299987957	0.29249538998682384	0.3983371406652922	NA	NA	NA	miRNA
URS00006F4F8C_GR_chr19_49490615_49490699_85_+	0.34997628107041745	0.29264465500166675	0.3983371406652922	0.3259578333711999	0.33064252519025217	0.440025711029148	snoRNA
URS000071ACA6_GR_chr1_148328812_148328883_72_+	0.39216099914523594	0.29282161772735016	0.3983371406652922	NA	NA	NA	tRNA
URS0000D503D4_GR_chr1_172144591_172144614_24_-	-0.33556601023874677	0.2929770938991378	0.3983371406652922	NA	NA	NA	miRNA
URS000062C164_GR_chr10_68755172_68755238_67_+	-0.39864771543089894	0.2949138135509313	0.4006231804860703	-0.25641703398235816	0.505034230829611	0.6129121811147576	snoRNA
URS0000554A4F_GR_chr1_172144592_172144614_23_-	-0.3326455488726694	0.29669236770556845	0.4026905925000319	NA	NA	NA	miRNA
URS0000609C67_GR_chr2_207110043_207110063_21_-	-0.4128752969998204	0.29823851994583483	0.40443927207866454	NA	NA	NA	miRNA
URS00003BACA4_GR_chr13_91351192_91351278_87_+	0.3564129903535278	0.2994853117336526	0.4056212277422445	NA	NA	NA	precursor_RNA
URS00006C2FB0_GR_chr2_28927983_28928060_78_+	0.41773531556598464	0.29962715293388237	0.4056212277422445	0.43854169865150405	0.3063236381912264	0.41855657361120613	snoRNA
URS000075BD0D_GR_chr1_26554574_26554593_20_+	0.39634497299697236	0.30057310839670337	0.4065510405814031	NA	NA	NA	miRNA
