RNAcentral_id	GR	logFC_Spheroid_Mono_FC	P.Value_Spheroid_Mono_FC	adj.P.Val_Spheroid_Mono_FC	logFC_Spheroid_Mono_salmon	P.Value_Spheroid_Mono_salmon	adj.P.Val_Spheroid_Mono_salmon	gene_type	RNA_type	ENSEMBL	GENCODE	GENECARDS	LNCIPEDIA	NONCODE	ENA	LNCBOOK	MALACARDS	HGNC	REFSEQ	RFAM	LNCBASE	MIRBASE	PDB	MIRGENEDB	SNODB	SNOPY	TARBASE	GTRNADB	SRPDB	5SRRNADB	LNCRNADB	MODOMICS	SILVA	TMRNA_WEB
URS00004570F0	chr6_28796004_28796035_32_-	1.6368973382245513	3.234876262198355e-5	6.685105476696034e-5	NA	NA	NA	piRNA	piRNA	NA	NA	GENECARDS:piR-36242:URS00004570F0_9606_gn_piR-36242, GENECARDS:piR-36252-001:URS00004570F0_9606_gn_piR-36252-001, GENECARDS:piR-36252-002:URS00004570F0_9606_gn_piR-36252-002, GENECARDS:piR-36252-003:URS00004570F0_9606_gn_piR-36252-003, GENECARDS:piR-36252-004:URS00004570F0_9606_gn_piR-36252-004, GENECARDS:piR-36252-005:URS00004570F0_9606_gn_piR-36252-005, GENECARDS:piR-36257:URS00004570F0_9606_gn_piR-36257	NA	NA	DQ598192.1:1..32:ncRNA_gn_piR-36258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000015CB3A	chr1_71067680_71067702_23_-	-1.1269607841955231	3.2473488006978597e-5	6.701388826334056e-5	NA	NA	NA	miRNA	miRNA	NA	NA	GENECARDS:MIR186:URS000015CB3A_9606_gn_MIR186	NA	NA	AJ560752.1:1..23:ncRNA_gn_MIR-186	NA	MALACARDS:MIR186:URS000015CB3A_9606_gn_MIR186	NA	NA	NA	NA	NA	NA	Hsa-Mir-186_5p_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000038803E	chr11_59550987_59551059_73_-	0.84135899775685985	3.259117459359633e-5	6.716175668369639e-5	2.7526954401472015	2.885679900960105e-4	9.109013663271656e-4	tRNA	tRNA	NA	NA	GENECARDS:TRV-TAC2-1:URS000038803E_9606_gn_TRV-TAC2-1	NA	NA	HG984133.1:1..73:tRNA_gn_tRNA-Val-TAC-2-1	NA	NA	HGNC:34849_gn_TRV-TAC2-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Val-TAC-2-1:CM000673.1:59318460-59318532_gn_tRNA-Val-TAC-2-1, tRNA-Val-TAC-2-1:CM000673.2:59550987-59551059_gn_tRNA-Val-TAC-2-1	NA	NA	NA	NA	NA	NA
URS00007E37C8	chr9_21512156_21512178_23_-	-0.7223892857807996	3.285064990851829e-5	6.760017619784263e-5	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Hsa-Mir-31_5p_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000587A5B	chrX_151959675_151959696_22_-	-1.0633340954713215	3.2896590199087226e-5	6.760017619784263e-5	NA	NA	NA	miRNA	miRNA	NA	NA	GENECARDS:MIR452:URS0000587A5B_9606_gn_MIR452	NA	NA	AY882269.1:1..22:ncRNA_gn_NA	NA	MALACARDS:MIR452:URS0000587A5B_9606_gn_MIR452	NA	NA	NA	NA	NA	NA	Hsa-Mir-452-v2_5p_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFECA2	chr22_41900948_41901009_62_+	1.4153436959385943	3.349735338687013e-5	6.873788831426655e-5	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Hsa-Mir-33-P1_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00000DA3DF	chr11_34941888_34941909_22_+	-1.744022125456817	3.355188672859271e-5	6.875309373176512e-5	-1.905735974871893	0.00191223881185011	0.00402954344802732	miRNA	miRNA	NA	NA	GENECARDS:MIR1343:URS00000DA3DF_9606_gn_MIR1343	NA	NA	FR772692.1:1..22:ncRNA_gn_hsa-miR-1343-3p	NA	NA	NA	NR_039836_gn_MIR1343	NA	NA	MIMAT0019776_gn_NA	NA	Hsa-Mir-1343_3p_gn_NA	NA	NA	hsa-miR-1343-3p_gn_NA	NA	NA	NA	NA	NA	NA	NA
URS00000CBE63	chr22_41900944_41901012_69_+	1.4129370365695917	3.3747482154037975e-5	6.90569094849108e-5	NA	NA	NA	precursor_RNA	precursor_RNA	ENST00000385197_gn_ENSG00000207932.1	ENST00000385197_gn_MIR33A	GENECARDS:MIR33A:URS00000CBE63_9606_gn_MIR33A	NA	NA	LM608180.1:1..69:precursor_RNA_gn_mir-33a	NA	MALACARDS:MIR33A:URS00000CBE63_9606_gn_MIR33A	HGNC:31634_gn_MIR33A	NR_029507_gn_MIR33A	RF00667_gn_NA	NA	MI0000091_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075A53C	chr9_94176409_94176429_21_+	-3.061055541180743	3.443933705378816e-5	7.037393944184442e-5	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Hsa-Let-7-P2b1_3p*_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002F8148	chr9_94176409_94176430_22_+	-3.0615816787010837	3.4499707030167116e-5	7.039870287694241e-5	-5.5750803958172375	5.261650315003289e-6	1.25322943866442e-4	miRNA	miRNA	NA	NA	GENECARDS:MIRLET7F1:URS00002F8148_9606_gn_MIRLET7F1	NA	NA	LM380166.1:1..22:ncRNA_gn_NA, LM608156.1:63..84:ncRNA_gn_NA	NA	MALACARDS:MIRLET7F1:URS00002F8148_9606_gn_MIRLET7F1	NA	NR_029483_gn_MIRLET7F1	NA	hsa-let-7f-1-3p_gn_NA	MIMAT0004486_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000080E9E	chr11_17074653_17074744_92_-	1.632932412028386	3.5645570027972586e-5	7.25340120931827e-5	NA	NA	NA	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD14A:URS0000080E9E_9606_gn_SNORD14A	NA	NA	D88010.1:2919..3010:ncRNA_gn_NA	NA	NA	HGNC:10113_gn_SNORD14A	NR_000022_gn_SNORD14A	NA	NA	NA	NA	NA	21_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006F7FE3	chr11_17074654_17074744_91_-	1.632932412028386	3.5645570027972586e-5	7.25340120931827e-5	NA	NA	NA	snoRNA	snoRNA	ENST00000606526_gn_ENSG00000272034.1	ENST00000606526_gn_SNORD14A	GENECARDS:SNORD14A:URS00006F7FE3_9606_gn_SNORD14A	NA	NA	NA	NA	NA	NA	NA	RF00016_gn_NA	NA	NA	NA	NA	1079_gn_NA	Homo_sapiens300736_gn_SNORD14B	NA	NA	NA	NA	NA	NA	NA	NA
URS00002075FA	chr13_91350618_91350640_23_+	-0.8354357764268876	3.628032449772079e-5	7.362029685977e-5	NA	NA	NA	miRNA	miRNA	NA	NA	GENECARDS:MIR17:URS00002075FA_9606_gn_MIR17	NA	NA	LM378757.1:1..23:ncRNA_gn_NA, LM608160.1:14..36:ncRNA_gn_NA	NA	MALACARDS:MIR17:URS00002075FA_9606_gn_MIR17	NA	NR_029487_gn_MIR17	NA	hsa-miR-17-5p_gn_NA	MIMAT0000070_gn_NA	NA	Hsa-Mir-17-P1a_5p_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000521626	chr12_54337278_54337299_22_+	-0.5354909928274996	3.648539374168681e-5	7.393359648489036e-5	-0.2314592700709639	0.1064080826837044	0.141278298968567	miRNA	miRNA	NA	NA	GENECARDS:MIR148B:URS0000521626_9606_gn_MIR148B	NA	NA	LM379264.1:1..22:ncRNA_gn_NA, LM608729.1:63..84:ncRNA_gn_NA	NA	MALACARDS:MIR148B:URS0000521626_9606_gn_MIR148B	NA	NR_029894_gn_MIR148B	NA	hsa-miR-148b-3p_gn_NA	MIMAT0000759_gn_NA	NA	Hsa-Mir-148-P3_3p_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000063E4FD	chr6_28795964_28796035_72_-	1.586190256391372	3.702641928179652e-5	7.492586093223457e-5	NA	NA	NA	tRNA	tRNA	NA	NA	GENECARDS:TRA-AGC1-1:URS000063E4FD_9606_gn_TRA-AGC1-1	NA	NA	HG983548.1:1..72:tRNA_gn_tRNA-Ala-AGC-1-1	NA	NA	HGNC:34914_gn_TRA-AGC1-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Ala-AGC-1-1:CM000668.1:28763741-28763812_gn_tRNA-Ala-AGC-1-1, tRNA-Ala-AGC-1-1:CM000668.2:28795964-28796035_gn_tRNA-Ala-AGC-1-1	NA	NA	NA	NA	NA	NA
URS0000345516	chr10_89592758_89592778_21_-	-0.8575414795497789	3.719815157038658e-5	7.516911792409143e-5	NA	NA	NA	miRNA	miRNA	NA	NA	GENECARDS:MIR103A1:URS0000345516_9606_gn_MIR103A1, GENECARDS:MIR103A2:URS0000345516_9606_gn_MIR103A2, GENECARDS:MIR107:URS0000345516_9606_gn_MIR107	NA	NA	AJ550401.1:1..21:ncRNA_gn_mir-107	NA	MALACARDS:MIR103A1:URS0000345516_9606_gn_MIR103A1, MALACARDS:MIR103A2:URS0000345516_9606_gn_MIR103A2, MALACARDS:MIR107:URS0000345516_9606_gn_MIR107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006A047B	chr6_27726694_27726767_74_+	-1.1447642325847234	3.73504547003123e-5	7.537249433991099e-5	NA	NA	NA	tRNA	tRNA	NA	NA	GENECARDS:TRT-AGT4-1:URS00006A047B_9606_gn_TRT-AGT4-1	NA	NA	HG984049.1:1..74:tRNA_gn_tRNA-Thr-AGT-4-1	NA	NA	HGNC:34942_gn_TRT-AGT4-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Thr-AGT-4-1:CM000668.1:27694473-27694546_gn_tRNA-Thr-AGT-4-1, tRNA-Thr-AGT-4-1:CM000668.2:27726694-27726767_gn_tRNA-Thr-AGT-4-1	NA	NA	NA	NA	NA	NA
URS000013899F	chr12_98503503_98503574_72_+	1.694128008619197	3.779746435271228e-5	7.61691995726619e-5	3.0749901745176373	1.233598918732181e-5	1.6434046612262616e-4	tRNA	tRNA	NA	NA	GENECARDS:TRD-GTC1-1:URS000013899F_9606_gn_TRD-GTC1-1	NA	NA	HG983664.1:1..72:tRNA_gn_tRNA-Asp-GTC-1-1	NA	NA	HGNC:34770_gn_TRD-GTC1-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Asp-GTC-1-1:CM000674.1:98897281-98897352_gn_tRNA-Asp-GTC-1-1, tRNA-Asp-GTC-1-1:CM000674.2:98503503-98503574_gn_tRNA-Asp-GTC-1-1	NA	NA	NA	NA	NA	NA
URS000062C4DE	chr11_76235825_76235896_72_-	-1.056235380560124	3.7996898609014565e-5	7.646548285593413e-5	-0.9506909301263812	0.01455773994025851	0.02330424357035273	tRNA	tRNA	NA	NA	GENECARDS:TRP-TGG2-1:URS000062C4DE_9606_gn_TRP-TGG2-1	NA	NA	HG983996.1:1..72:tRNA_gn_tRNA-Pro-TGG-2-1	NA	NA	HGNC:34787_gn_TRP-TGG2-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Pro-TGG-2-1:CM000673.1:75946869-75946940_gn_tRNA-Pro-TGG-2-1, tRNA-Pro-TGG-2-1:CM000673.2:76235825-76235896_gn_tRNA-Pro-TGG-2-1	NA	NA	NA	NA	NA	NA
URS000033618B	chr1_153671251_153671281_31_+	1.5146079679236046	3.927107177673393e-5	7.870397489320715e-5	NA	NA	NA	piRNA	piRNA	NA	NA	GENECARDS:piR-30961-001:URS000033618B_9606_gn_piR-30961-001, GENECARDS:piR-30961-002:URS000033618B_9606_gn_piR-30961-002, GENECARDS:piR-30961-003:URS000033618B_9606_gn_piR-30961-003, GENECARDS:piR-30961-004:URS000033618B_9606_gn_piR-30961-004, GENECARDS:piR-30961-005:URS000033618B_9606_gn_piR-30961-005, GENECARDS:piR-30961-006:URS000033618B_9606_gn_piR-30961-006, GENECARDS:piR-30961-007:URS000033618B_9606_gn_piR-30961-007, GENECARDS:piR-30961-008:URS000033618B_9606_gn_piR-30961-008, GENECARDS:piR-32374:URS000033618B_9606_gn_piR-32374, GENECARDS:piR-35952:URS000033618B_9606_gn_piR-35952	NA	NA	DQ597886.1:1..32:ncRNA_gn_piR-35952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000D4FAF7	chrY_4606140_4606158_19_+	0.9395117990525196	4.064357273730812e-5	8.123146934757882e-5	NA	NA	NA	miRNA	miRNA	NA	NA	GENECARDS:MIR9985-001:URS0000D4FAF7_9606_gn_MIR9985-001	NA	NA	NA	NA	NA	NA	NR_162096_gn_MIR9985	NA	NA	MIMAT0039763_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00004F859B	chrX_134541364_134541385_22_-	1.097503201211171	4.121431298111263e-5	8.223149173348533e-5	1.022016761955281	0.00225963726089939	0.00460123027737544	miRNA	miRNA	NA	NA	GENECARDS:MIR542:URS00004F859B_9606_gn_MIR542	NA	NA	LM379919.1:1..22:ncRNA_gn_NA, LM609602.1:53..74:ncRNA_gn_NA	NA	MALACARDS:MIR542:URS00004F859B_9606_gn_MIR542	NA	NR_030399_gn_MIR542	NA	hsa-miR-542-3p_gn_NA	MIMAT0003389_gn_NA	NA	Hsa-Mir-542-v1_3p_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00002F13BD	chr6_31536374_31536449_76_-	1.886152950028241	4.1256649725093394e-5	8.223149173348533e-5	2.055194937054403	8.165145187974514e-5	4.061901340346815e-4	snoRNA	snoRNA	ENST00000364915_gn_ENSG00000201785.1, ENST00000578360_gn_ENSG00000263625.1, ENST00000579412_gn_ENSG00000265116.1, ENST00000580417_gn_ENSG00000265849.1, ENST00000581427_gn_ENSG00000266419.1, ENST00000582702_gn_ENSG00000263358.1, ENST00000583420_gn_ENSG00000263359.1, ENST00000584949_gn_ENSG00000266295.1	ENST00000364915_gn_SNORD117	GENECARDS:SNORD117:URS00002F13BD_9606_gn_SNORD117	NA	NA	AJ243200.1:1..76:ncRNA_gn_NA	NA	MALACARDS:SNORD117:URS00002F13BD_9606_gn_SNORD117	HGNC:32742_gn_SNORD117	NR_003140_gn_SNORD117	RF00137_gn_NA	NA	NA	NA	NA	115_gn_NA, 116_gn_NA, 117_gn_NA, 118_gn_NA, 119_gn_NA, 120_gn_NA, 121_gn_NA, 122_gn_NA	Homo_sapiens300525_gn_SNORD117	NA	NA	NA	NA	NA	NA	NA	NA
URS000032F804	chr17_49192528_49192600_73_+	-0.6200072023091652	4.139686797875666e-5	8.2398404339708e-5	0.7752106715252367	0.21538761347395857	0.2624723475822192	tRNA	tRNA	NA	NA	GENECARDS:TRQ-TTG1-1:URS000032F804_9606_gn_TRQ-TTG1-1	NA	NA	X15813.1:1..75:tRNA_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006CFC33	chr1_173865622_173865686_65_-	-1.6799906238314284	4.276260104596206e-5	8.488521758647435e-5	-0.29149996855326243	0.8299018183411042	0.8574378859897736	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD78:URS00006CFC33_9606_gn_SNORD78	NA	NA	NA	NA	NA	HGNC:32738_gn_SNORD78	NR_003944_gn_SNORD78	RF00592_gn_NA	NA	NA	NA	NA	921_gn_NA	Homo_sapiens300201_gn_SNORD78	NA	NA	NA	NA	NA	NA	NA	NA
URS0000D4EF33	chr17_48579904_48579925_22_-	-0.3428603343622143	4.350188238256404e-5	8.623538912521865e-5	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Hsa-Mir-10-P1a-v2_5p_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000032B59A	chr11_17075778_17075868_91_-	1.6708470461721985	4.420824359035247e-5	8.739814010613044e-5	NA	NA	NA	snoRNA	snoRNA	NA	NA	GENECARDS:SNORD14B:URS000032B59A_9606_gn_SNORD14B	NA	NA	D88010.1:1795..1885:ncRNA_gn_NA	NA	NA	HGNC:31803_gn_SNORD14B	NR_001452_gn_SNORD14B	NA	NA	NA	NA	NA	133_gn_NA	Homo_sapiens300737_gn_SNORD14A	NA	NA	NA	NA	NA	NA	NA	NA
URS000062548B	chr11_17075779_17075868_90_-	1.6708470461721985	4.420824359035247e-5	8.739814010613044e-5	NA	NA	NA	snoRNA	snoRNA	ENST00000364533_gn_ENSG00000201403.1	ENST00000364533_gn_SNORD14B	GENECARDS:SNORD14B:URS000062548B_9606_gn_SNORD14B	NA	NA	NA	NA	NA	NA	NA	RF00016_gn_NA	NA	NA	NA	NA	264_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000074FAC4	chr6_162788982_162789050_69_-	3.6545282330128774	4.476454279374672e-5	8.837817041417654e-5	NA	NA	NA	tRNA	tRNA	NA	NA	GENECARDS:HG983794:URS000074FAC4_9606_gn_HG983794	NA	NA	HG983794.1:1..69:tRNA_gn_tRNA-Glu-TTC-15-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000D523DA	chrX_151959676_151959699_24_-	-0.8994033315821186	4.538104580564576e-5	8.941398443238943e-5	NA	NA	NA	miRNA	miRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Hsa-Mir-452-v1_5p_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000216DC2	chr16_3164940_3165012_73_+	1.5788756233396946	4.5411763169568586e-5	8.941398443238943e-5	NA	NA	NA	tRNA	tRNA	NA	NA	GENECARDS:TRK-CTT8-1-001:URS0000216DC2_9606_gn_TRK-CTT8-1-001	NA	NA	AF091512.1:30181..30253:tRNA_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000677265	chr16_3164938_3165010_73_+	1.579037298331242	4.557734328692663e-5	8.961906180003498e-5	NA	NA	NA	tRNA	tRNA	NA	NA	GENECARDS:TRK-CTT8-1-001:URS0000677265_9606_gn_TRK-CTT8-1-001	NA	NA	HG983920.1:1..73:tRNA_gn_tRNA-Lys-CTT-8-1	NA	NA	HGNC:34807_gn_TRK-CTT8-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Lys-CTT-8-1:CM000678.1:3214939-3215011_gn_tRNA-Lys-CTT-8-1, tRNA-Lys-CTT-8-1:CM000678.2:3164938-3165010_gn_tRNA-Lys-CTT-8-1	NA	NA	NA	NA	NA	NA
URS000062ED01	chr20_2654212_2654286_75_+	0.798677751169933	4.644330862319366e-5	9.11989061658675e-5	0.5756588898730541	0.00702069565655694	0.01234511585246926	snoRNA	snoRNA	ENST00000408189_gn_ENSG00000221116.1	ENST00000408189_gn_SNORD110	GENECARDS:SNORD110:URS000062ED01_9606_gn_SNORD110	NA	NA	NA	NA	NA	HGNC:32775_gn_SNORD110	NR_003078_gn_SNORD110	RF00610_gn_NA	NA	NA	NA	NA	296_gn_NA	Homo_sapiens300475_gn_SNORD110	NA	NA	NA	NA	NA	NA	NA	NA
URS00003D1AE3	chr13_50049167_50049188_22_-	-0.7336602510082315	4.737438101668742e-5	9.290217997761686e-5	NA	NA	NA	miRNA	miRNA	NA	NA	GENECARDS:MIR15A:URS00003D1AE3_9606_gn_MIR15A	NA	NA	AJ421733.1:1..22:misc_RNA_gn_NA, LM378755.1:1..22:ncRNA_gn_NA, LM608158.1:14..35:ncRNA_gn_NA	NA	MALACARDS:MIR15A:URS00003D1AE3_9606_gn_MIR15A	NA	NR_029485_gn_MIR15A	NA	hsa-miR-15a-5p_gn_NA	MIMAT0000068_gn_NA	NA	Hsa-Mir-15-P1a_5p_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000075A669	chr16_14309285_14309371_87_+	-1.0127039855219635	4.901970648774842e-5	9.58709809190683e-5	NA	NA	NA	precursor_RNA	precursor_RNA	ENST00000362260_gn_ENSG00000199130.3	ENST00000362260_gn_MIR365A	GENECARDS:MIR365A:URS000075A669_9606_gn_MIR365A	NA	NA	LM608690.1:1..87:precursor_RNA_gn_mir-365a	NA	MALACARDS:MIR365A:URS000075A669_9606_gn_MIR365A	HGNC:33692_gn_MIR365A	NR_029854_gn_MIR365A	NA	NA	MI0000767_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS000011554E	chr16_14309285_14309377_93_+	-1.0127039855219635	4.901970648774842e-5	9.58709809190683e-5	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	GENECARDS:MIR365A:URS000011554E_9606_gn_MIR365A	NA	NA	NA	NA	MALACARDS:MIR365A:URS000011554E_9606_gn_MIR365A	NA	NA	RF00659_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006A5378	chr6_30584332_30584417_86_+	-1.5628357465006708	5.016698252596447e-5	9.798343708886502e-5	-1.4424361192075796	0.00136720514274907	0.00307035212057363	precursor_RNA	precursor_RNA	ENST00000401282_gn_ENSG00000216101.3	ENST00000401282_gn_MIR877	GENECARDS:MIR877:URS00006A5378_9606_gn_MIR877	NA	NA	LM609966.1:1..86:precursor_RNA_gn_mir-877	NA	MALACARDS:MIR877:URS00006A5378_9606_gn_MIR877	HGNC:33660_gn_MIR877	NR_030615_gn_MIR877	RF00912_gn_NA	NA	MI0005561_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFE1EB	chr13_50049129_50049188_60_-	-0.7392596627171768	5.198564657364753e-5	1.0139981062961464e-4	-0.7022216235982484	0.0019998510822281	0.00413653408060865	precursor_RNA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Hsa-Mir-15-P1a_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000639DBE	chr13_41060738_41060809_72_-	1.9105855659785984	5.317149511168866e-5	1.0357438099860314e-4	1.5719510457817965	0.00782556954650656	0.01366866147456479	tRNA	tRNA	NA	NA	GENECARDS:TRE-TTC1-1:URS0000639DBE_9606_gn_TRE-TTC1-1, GENECARDS:TRE-TTC1-2:URS0000639DBE_9606_gn_TRE-TTC1-2	NA	NA	HG983777.1:1..72:tRNA_gn_tRNA-Glu-TTC-1-2, HG983778.1:1..72:tRNA_gn_tRNA-Glu-TTC-1-1	NA	NA	HGNC:34901_gn_TRE-TTC1-2, HGNC:34987_gn_TRE-TTC1-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Glu-TTC-1-1:CM000664.1:131094701-131094772_gn_tRNA-Glu-TTC-1-1, tRNA-Glu-TTC-1-1:CM000664.2:130337128-130337199_gn_tRNA-Glu-TTC-1-1, tRNA-Glu-TTC-1-2:CM000675.1:41634874-41634945_gn_tRNA-Glu-TTC-1-2, tRNA-Glu-TTC-1-2:CM000675.2:41060738-41060809_gn_tRNA-Glu-TTC-1-2	NA	NA	NA	NA	NA	NA
URS0000171CD1	chr13_50049119_50049201_83_-	-0.7354474454389965	5.480766792101479e-5	1.066191833290141e-4	NA	NA	NA	precursor_RNA	precursor_RNA	ENST00000607334_gn_ENSG00000283785.1	ENST00000607334_gn_MIR15A	GENECARDS:MIR15A:URS0000171CD1_9606_gn_MIR15A	NA	NA	LM608158.1:1..83:precursor_RNA_gn_mir-15a	NA	MALACARDS:MIR15A:URS0000171CD1_9606_gn_MIR15A	HGNC:31543_gn_MIR15A	NR_029485_gn_MIR15A	NA	NA	MI0000069_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000166778	chr9_95086063_95086083_21_-	0.6957481616897772	5.546647556063183e-5	1.0775710764708632e-4	NA	NA	NA	miRNA	miRNA	NA	NA	GENECARDS:MIR3074:URS0000166778_9606_gn_MIR3074	NA	NA	FR772708.1:1..21:ncRNA_gn_hsa-miR-3074-5p, LM382498.1:1..21:ncRNA_gn_NA, LM611006.1:12..32:ncRNA_gn_NA	NA	MALACARDS:MIR3074:URS0000166778_9606_gn_MIR3074	NA	NR_036109_gn_MIR3074	NA	NA	MIMAT0019208_gn_NA	NA	NA	NA	NA	hsa-miR-3074-5p_gn_NA	NA	NA	NA	NA	NA	NA	NA
URS0000EFEEA7	chrX_85903639_85903701_63_-	-1.353643305762512	5.5618723580087905e-5	1.079091990736014e-4	NA	NA	NA	precursor_RNA	precursor_RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Hsa-Mir-361-v2_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006D2D54	chr3_128362165_128362258_94_+	-1.227399414239513	5.646032296696035e-5	1.0939656203027244e-4	-1.1981357563956427	0.00130586525911751	0.00296073634289814	precursor_RNA	precursor_RNA	NA	NA	GENECARDS:RF02013:URS00006D2D54_9606_gn_RF02013	NA	NA	NA	NA	NA	NA	NA	RF02013_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS0000634A7A	chr2_27050782_27050870_89_+	-1.2454438146086972	5.722854185418311e-5	1.1073798748707316e-4	NA	NA	NA	tRNA	tRNA	NA	NA	GENECARDS:TRY-GTA2-1:URS0000634A7A_9606_gn_TRY-GTA2-1	NA	NA	NA	NA	NA	NA	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
URS00006C58BC	chr16_3157405_3157477_73_-	0.8067545578235693	5.77668919691411e-5	1.1163164951387665e-4	3.2577772893269445	6.704586827188864e-5	3.584901528007107e-4	tRNA	tRNA	NA	NA	GENECARDS:TRK-CTT3-1:URS00006C58BC_9606_gn_TRK-CTT3-1	NA	NA	HG983915.1:1..73:tRNA_gn_tRNA-Lys-CTT-3-1	NA	NA	HGNC:34681_gn_TRK-CTT3-1	NA	RF00005_gn_NA	NA	NA	NA	NA	NA	NA	NA	tRNA-Lys-CTT-3-1:CM000678.1:3207406-3207478_gn_tRNA-Lys-CTT-3-1, tRNA-Lys-CTT-3-1:CM000678.2:3157405-3157477_gn_tRNA-Lys-CTT-3-1	NA	NA	NA	NA	NA	NA
URS0000500449	chr22_20086072_20086093_22_+	-1.6654613872728592	6.02686143529701e-5	1.1631204807008384e-4	-1.7453508556063015	3.1586196155410486e-4	9.596622881955332e-4	miRNA	miRNA	NA	NA	GENECARDS:MIR1306:URS0000500449_9606_gn_MIR1306	NA	NA	LM383027.1:1..22:ncRNA_gn_NA, LM610180.1:15..36:ncRNA_gn_NA	NA	MALACARDS:MIR1306:URS0000500449_9606_gn_MIR1306	NA	NR_031706_gn_MIR1306	NA	hsa-miR-1306-5p_gn_NA	MIMAT0022726_gn_NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
